Sentence #	Word	POS	Tag	
	run	V	O
	in	P	O
	the	D	O
	baclofen	^	O
	assay	N	O
	#scienceswag	#	O
	0	0	O
Sentence: 17	@URL	@	O
	i	O	O
	would	V	O
	like	V	O
	to	P	O
	know	V	O
	what	O	O
	everyone	N	O
	else's	S	O
	experience	N	O
	are	V	O
	of	P	O
	baclofen	^	O
	and	&	O
	clonazepam.	N	O
	do	V	O
	they	O	O
	get	V	O
	dry	A	B-ADR
	nose	N	I-ADR
	/	,	O
	throat?	N	B-ADR
	0	0	O
Sentence: 18	boniva	^	O
	would've	V	O
	been	V	O
	better	R	O
	properly	R	O
	named	V	O
	as	P	O
	an	D	O
	erectile	N	B-ADR
	dysfunction	N	I-ADR
	drug.	N	O
	0	0	O
Sentence: 19	i'm	L	O
	sorry	A	O
	you	O	O
	have	V	O
	ostrich	N	O
	halitosis	N	B-ADR
	@URL	@	O
	but	&	O
	that	O	O
	is	V	O
	a	D	O
	side	N	O
	effect	N	O
	of	P	O
	once	R	O
	monthly	A	O
	boniva.	N	O
	0	0	O
Sentence: 20	@URL	@	O
	over	P	O
	your	D	O
	knee?	N	O
	are	V	O
	you	O	O
	sure	A	O
	that's	L	O
	safe	A	O
	w/your	P	O
	osteoporosis	N	O
	&	&	O
	arthritis?	N	O
	should	V	O
	have	V	O
	taken	V	O
	your	D	O
	once	R	O
	a	D	O
	month	N	O
	boniva.	P	O
	#kidding	V	O
	0	0	O
Sentence: 21	@URL	@	O
	like	P	O
	sally	^	O
	field	^	O
	says...	V	O
	we	O	O
	have	V	O
	this	D	O
	one	$	O
	body	N	O
	and	&	O
	this	D	O
	one	$	O
	life.	N	O
	take	V	O
	boniva	T	O
	0	0	O
Sentence: 22	rt	~	O
	@URL:	N	O
	rt	V	O
	@URL:	N	O
	17	$	O
	of	P	O
	the	D	O
	top	A	O
	20	$	O
	prescribers	N	O
	of	P	O
	blood	N	O
	pressure	N	O
	drug	N	O
	bystolic	N	O
	received	V	O
	speaking	V	O
	fees	N	O
	from	P	O
	its	D	O
	maker.	N	O
	httpà	N	O
	0	0	O
Sentence: 23	canagliflozin	^	O
	demonstrates	V	O
	better	A	O
	glycemic	^	O
	control	N	O
	and	&	O
	body	N	O
	weight	N	O
	reduction	N	O
	versus	P	O
	sitagliptin	V	O
	in	P	O
	a	D	O
	52	$	O
	weeks	N	O
	clinical	A	O
	study	N	O
	#2013ada	#	O
	0	0	O
Sentence: 24	cipro	N	O
	tablets	N	O
	are	V	O
	present	A	O
	inward	A	O
	100	$	O
	mg,	N	O
	250	$	O
	mg,	N	O
	500	$	O
	mg,	N	O
	750	$	O
	mg	N	O
	baton	N	O
	1000	$	O
	mg.:	N	O
	0	0	O
Sentence: 25	the	D	O
	fluoroquinolone	^	O
	syndrome	^	O
	&lt;-have	V	O
	you	O	O
	experienced	V	O
	side	N	O
	effects	N	O
	from	P	O
	taking	V	O
	quinolones	D	O
	antibiotics	N	O
	(e.g.	G	O
	cipro)	N	O
	?	,	O
	0	0	O
Sentence: 26	a	D	O
	double	A	O
	shot	N	O
	of	P	O
	africa	^	O
	with	P	O
	a	D	O
	cipro	N	O
	chaser	N	O
	#stomachparty	#	O
	#ethiopiaspring2013	#	O
	0	0	O
Sentence: 27	@URL	@	O
	ironically,	R	O
	the	D	O
	pulmonologist	N	O
	i	O	O
	work	V	O
	with	P	O
	told	V	O
	me	O	O
	about	P	O
	his	D	O
	own	A	O
	devastating	A	O
	bout	P	O
	with	P	O
	'tendonitis'	N	B-ADR
	after	P	O
	cipro	N	O
	0	0	O
Sentence: 28	@URL	@	O
	thanks!	N	O
	yes,	!	O
	after	P	O
	i	O	O
	was	V	O
	prescribed	V	O
	cipro	N	O
	a	D	O
	few	A	O
	years	N	O
	ago,	R	O
	and	&	O
	it	O	O
	really	R	O
	messed	V	O
	me	O	O
	up,	T	O
	i	O	O
	am	V	O
	quite	R	O
	wary	A	O
	of	P	O
	broad	A	O
	spectrum	N	O
	ones.	N	O
	0	0	O
Sentence: 29	if	P	O
	you	O	O
	talk	V	O
	bad	A	O
	about	P	O
	lebron	^	O
	i	O	O
	hope	V	O
	a	D	O
	thug	N	O
	shoots	V	O
	off	T	O
	your	D	O
	great	A	O
	toe	N	O
	and	&	O
	all	D	O
	the	D	O
	vancomycin	N	O
	and	&	O
	cipro	N	O
	in	P	O
	the	D	O
	world	N	O
	cant	V	O
	cure	V	O
	the	D	O
	infection.	N	O
	0	0	O
Sentence: 30	@URL	@	O
	i	O	O
	sure	A	O
	wish	V	O
	my	D	O
	doctor	N	O
	had	V	O
	told	V	O
	me	O	O
	cipro	N	O
	could	V	O
	disable	V	B-ADR
	me	O	O
	for	P	O
	life!	N	O
	there	R	O
	was	V	O
	never	R	O
	any	D	O
	mention	N	O
	of	P	O
	that.	O	O
	now	R	O
	i'm	L	O
	crippled.	A	B-ADR
	0	0	O
Sentence: 31	@URL	@	O
	@URL	@	O
	dr	^	O
	said	V	O
	i	O	O
	have	V	O
	blood,	N	B-ADR
	puss,	N	O
	red	A	B-ADR
	n	&	I-ADR
	white	A	I-ADR
	blood	N	I-ADR
	cells	N	I-ADR
	in	P	I-ADR
	my	D	I-ADR
	urine.	N	I-ADR
	gave	V	O
	me	O	O
	cipro	N	O
	n	&	O
	told	V	O
	me	O	O
	to	P	O
	see	V	O
	urologist	N	O
	monday	N	O
	0	0	O
Sentence: 32	@URL	@	O
	hope	V	O
	u	O	O
	are	V	O
	fine	A	O
	now.	R	O
	just	R	O
	finished	V	O
	taking	V	O
	mine	O	O
	also	R	O
	last	A	O
	month.	N	O
	cipro	N	O
	tab	N	O
	and	&	O
	d	D	O
	rest...	N	O
	so	P	O
	i	O	O
	dnt	V	O
	need	V	O
	them	O	O
	again.	R	O
	0	0	O
Sentence: 33	@URL	@	O
	@URL	@	O
	i	O	O
	hope	V	O
	you	O	O
	are	V	O
	doing	V	O
	better	R	O
	now.	R	O
	yes,	!	O
	a	D	O
	small	A	O
	dose	N	O
	of	P	O
	cipro	N	O
	a	D	O
	few	A	O
	years	N	O
	ago	P	O
	did	V	O
	get	V	O
	me	O	O
	two	$	O
	or	&	O
	so	R	O
	years	N	O
	of	P	O
	problems.	N	O
	0	0	O
Sentence: 34	@URL	@	O
	even	R	O
	w	P	O
	the	D	O
	best	A	O
	care	N	O
	a	D	O
	patient	N	O
	can	V	O
	die	V	O
	from	P	O
	avandia,	^	O
	vioxx,	^	O
	get	V	O
	kidney	N	O
	failure	N	O
	from	P	O
	cipro	N	O
	or	&	O
	commit	V	O
	suicide	N	O
	on	P	O
	new	A	O
	antidepressants	N	O
	0	0	O
Sentence: 35	@URL	@	O
	it	O	O
	wasn't	V	O
	an	D	O
	easy	A	O
	victory	N	O
	though.	P	O
	felt	V	B-ADR
	like	P	I-ADR
	chemo	N	I-ADR
	with	P	O
	the	D	O
	cipro.	N	O
	as	P	O
	for	P	O
	the	D	O
	heart,	N	O
	i	O	O
	meant	V	O
	for	P	O
	study	N	O
	purposes.	N	O
	0	0	O
Sentence: 36	@URL	@	O
	yea	!	O
	still	R	O
	a	D	O
	vampire	N	B-ADR
	as	P	O
	still	R	O
	on	P	O
	cipro	N	O
	wbu?	N	O
	xx	E	O
	0	0	O
Sentence: 37	@URL	@	O
	cipro	N	O
	destroyed	V	B-ADR
	my	D	I-ADR
	entire	A	I-ADR
	body,	N	I-ADR
	from	P	O
	head	N	O
	to	P	O
	toe.	V	O
	bedridden	A	B-ADR
	since	P	O
	2009.	$	O
	be	V	O
	very	R	O
	careful.	A	O
	0	0	O
Sentence: 38	this	D	O
	cipro	N	O
	is	V	O
	totally	R	O
	""killing""	V	B-ADR
	my	D	I-ADR
	tummy	N	I-ADR
	..	,	O
	hiks..	!	O
	0	0	O
Sentence: 39	@URL	@	O
	the	D	O
	aythromicyn	^	O
	didn't	V	O
	work	V	O
	so	P	O
	i'm	L	O
	back	R	O
	on	P	O
	cipro	N	O
	which	O	O
	is	V	O
	what	O	O
	caused	V	O
	my	D	O
	septic	A	B-ADR
	c	N	I-ADR
	diff	N	I-ADR
	in	P	O
	sept.	^	O
	0	0	O
Sentence: 40	@URL	@	O
	i've	L	O
	had	V	O
	cipro	N	O
	before.	P	O
	luckily	R	O
	for	P	O
	me,	O	O
	the	D	O
	only	A	O
	side	N	O
	fx	N	O
	i	O	O
	tend	V	O
	to	P	O
	get	V	O
	from	P	O
	ab	^	O
	is	V	O
	gastic	R	B-ADR
	upset.	A	I-ADR
	but	&	O
	i	O	O
	rarely	R	O
	use	V	O
	ab.	G	O
	0	0	O
Sentence: 41	@URL	@	O
	i	O	O
	need	V	O
	some	D	O
	lysol.	N	O
	maybe	R	O
	some	D	O
	cipro.	N	O
	0	0	O
Sentence: 42	day	N	O
	11	$	O
	of	P	O
	#rwrunstreak	^	O
	completed.	V	O
	1.32	$	O
	miles	N	O
	of	P	O
	walking.	V	O
	can't	V	B-ADR
	run	V	I-ADR
	even	R	O
	if	P	O
	i	O	O
	could	V	O
	because	P	O
	of	P	O
	cipro.	N	O
	also	R	O
	day	N	O
	4	P	O
	of	P	O
	mostly	R	O
	raw	A	O
	was	V	O
	good.	A	O
	0	0	O
Sentence: 43	no!	!	O
	i	O	O
	always	R	O
	get	V	O
	cipro	N	O
	before	P	O
	i	O	O
	travel	V	O
	but	&	O
	never	R	O
	had	V	O
	to	P	O
	use	V	O
	it,	O	O
	not	R	O
	even	R	O
	in	P	O
	mexico!	^	O
	mt	^	O
	@URL:	^	O
	ever	R	O
	call	V	O
	doctor	N	O
	on	P	O
	a	D	O
	trip?	N	O
	#travelskills	#	O
	0	0	O
Sentence: 44	@URL	@	O
	cipro	N	O
	is	V	O
	awful	A	O
	makes	V	O
	me	O	O
	sick	A	B-ADR
	as	P	O
	a	D	O
	dog	N	O
	too	R	O
	0	0	O
Sentence: 45	@URL	@	O
	consider	V	O
	yourself	O	O
	lucky	A	O
	if	P	O
	all	X	O
	it	O	O
	does	V	O
	is	V	O
	make	V	O
	you	O	O
	dizzy	A	B-ADR
	and	&	O
	sick!	A	B-ADR
	cipro	N	O
	crippled	V	O
	me	O	O
	and	&	O
	countless	A	O
	others.	N	O
	0	0	O
Sentence: 46	@URL	@	O
	@URL	@	O
	usps	^	O
	employees	N	O
	who	O	O
	were	V	O
	given	V	O
	cipro	N	O
	ended	V	O
	up	T	O
	crippled	A	O
	by	P	O
	it	O	O
	&	&	O
	filed	V	O
	a	D	O
	class	N	O
	action	N	O
	lawsuit	N	O
	against	P	O
	bayer.	^	O
	0	0	O
Sentence: 47	forget	V	O
	diamonds...cipro	N	O
	is	V	O
	a	D	O
	girl's	S	O
	best	A	O
	friend	N	O
	#tummytrouble	#	B-ADR
	#ahafrica	#	O
	0	0	O
Sentence: 48	ô@URL:	!	O
	tip:	N	O
	my	D	O
	5	$	O
	item	N	O
	health	N	O
	kit	N	O
	for	P	O
	distant	A	O
	lands:	N	O
	cipro	N	O
	(gut),	N	O
	z	G	O
	pak	G	O
	(chest),	N	O
	pepto	N	O
	(stomach),	N	O
	purell	N	O
	(germs),	N	O
	advil	N	O
	(hangovers).	N	O
	0	0	O
Sentence: 49	rt	~	O
	@URL:	N	O
	tip:	N	O
	my	D	O
	5	$	O
	item	N	O
	health	N	O
	kit	N	O
	for	P	O
	distant	A	O
	lands:	N	O
	cipro	N	O
	(gut),	N	O
	z	G	O
	pak	G	O
	(chest),	N	O
	pepto	N	O
	(stomach),	N	O
	purell	N	O
	(germs),	N	O
	advil	N	O
	(hangoversà	N	O
	0	0	O
Sentence: 50	@URL	@	O
	thank	V	O
	you	O	O
	so	R	O
	much	R	O
	for	P	O
	getting	V	O
	the	D	O
	message	N	O
	out...wish	P	O
	i	O	O
	could	V	O
	see	V	O
	the	D	O
	film	N	O
	but	&	O
	bayer	^	O
	crippled	V	B-ADR
	me	O	O
	with	P	O
	cipro	N	O
	back	N	O
	in	P	O
	2009!	$	O
	0	0	O
Sentence: 51	@URL	@	O
	i	O	O
	wish	V	O
	i'd	L	O
	have	V	O
	found	V	O
	your	D	O
	article	N	O
	sooner!	R	O
	i	O	O
	was	V	O
	crippled	A	B-ADR
	by	P	O
	cipro	N	O
	in	P	O
	oct	^	O
	of	P	O
	'09.	$	O
	prescribed	V	O
	for	P	O
	a	D	O
	uti	N	B-ADR
	&	&	O
	it	O	O
	didn't	V	O
	even	R	O
	help.	V	O
	0	0	O
Sentence: 52	@URL	@	O
	you	O	O
	r	V	O
	right	A	O
	cipro	N	O
	nearly	R	B-ADR
	killed	V	I-ADR
	me	O	I-ADR
	0	0	O
Sentence: 53	guess	V	O
	i'm	L	O
	allergic	A	B-ADR
	to	P	O
	cipro...	N	O
	0	0	O
Sentence: 54	@URL	@	O
	im	L	O
	on	P	O
	cypro	N	O
	.	,	O
	actually	R	O
	in	P	O
	dying	V	B-ADR
	on	P	O
	cypro	^	O
	0	0	O
Sentence: 55	@URL	@	O
	i	O	O
	am	V	O
	a	D	O
	sun-worshipper	N	O
	-	,	O
	doctor	N	O
	gave	V	O
	me	O	O
	cipro	N	O
	-	,	O
	big	A	O
	warning	N	O
	about	P	O
	sun	N	O
	exposure	N	O
	-	,	O
	blah,	!	O
	blah,	!	O
	blah.	!	O
	screw	V	O
	u	O	O
	i	O	O
	did	V	O
	it	O	O
	anyway!	R	O
	0	0	O
Sentence: 56	@URL	@	O
	it	O	O
	wasn't	V	O
	reacting	V	O
	to	P	O
	bactrim,	N	O
	so	P	O
	stopped	V	O
	in	P	O
	middle	N	O
	of	P	O
	that	O	O
	and	&	O
	doctor	N	O
	switched	V	O
	me	O	O
	to	P	O
	cipro,	V	O
	which	D	O
	i	O	O
	finished	V	O
	totally.	R	O
	0	0	O
Sentence: 57	so	R	O
	glad	A	O
	to	P	O
	have	V	O
	just	R	O
	finished	V	O
	a	D	O
	course	N	O
	of	P	O
	cipro!	N	O
	fingers	N	O
	crossed	V	O
	i	O	O
	can	V	O
	stay	V	O
	off	R	O
	of	P	O
	nausea	N	B-ADR
	inducing	V	O
	meds	N	O
	for	P	O
	the	D	O
	next	A	O
	little	A	O
	while...	P	O
	0	0	O
Sentence: 58	@URL	@	O
	oof,	!	O
	sympathies.	N	O
	i	O	O
	had	V	O
	a	D	O
	raging	A	O
	cipro	N	O
	headache	N	B-ADR
	last	A	O
	week.	N	O
	0	0	O
Sentence: 59	@URL	@	O
	omg	!	O
	yes.	!	O
	it	O	O
	like	V	O
	depressing	A	O
	i	O	O
	literally	R	O
	need	V	O
	some	D	O
	cymbalta.	N	O
	0	0	O
Sentence: 60	@URL	@	O
	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	lol	!	O
	0	0	O
Sentence: 61	the	D	O
	cymbalta	N	O
	certainly	R	O
	is	V	O
	addictive	A	B-ADR
	&	&	O
	its	L	O
	fda	^	O
	approved...	V	O
	0	0	O
Sentence: 62	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	#peace101	#	O
	#headedhome	#	O
	#summertime	#	O
	@URL	@	O
	@URL	@	O
	http://t.co/ptw34tyqrz	U	O
	0	0	O
Sentence: 63	@URL	@	O
	cymbalta	N	O
	is	V	O
	especially	R	O
	weird	A	O
	iÆve	^	O
	had	V	O
	withdrawal	N	B-ADR
	quickly	R	O
	from	P	O
	missing	V	O
	a	D	O
	pill	N	O
	0	0	O
Sentence: 64	@URL	@	O
	oh	!	O
	i	O	O
	thought	V	O
	cymbalta	^	O
	was	V	O
	a	D	O
	pain	N	O
	med.	N	O
	sorry,	V	O
	that	O	O
	sucks.	V	O
	0	0	O
Sentence: 65	only	R	O
	change	V	O
	so	R	O
	far	R	O
	since	P	O
	switching	V	O
	from	P	O
	lexapro	^	O
	to	P	O
	cymbalta:	V	O
	now	R	O
	i	O	O
	might	V	B-ADR
	notice	V	I-ADR
	if	P	I-ADR
	i	O	I-ADR
	got	V	I-ADR
	hit	V	I-ADR
	in	P	I-ADR
	the	D	I-ADR
	crotch	N	I-ADR
	w/	P	I-ADR
	a	D	I-ADR
	lance	^	I-ADR
	in	P	I-ADR
	a	D	I-ADR
	jousting	N	I-ADR
	accident	N	I-ADR
	0	0	O
Sentence: 66	@URL	@	O
	thanks.	N	O
	there	X	O
	is	V	O
	a	D	O
	nonzero	N	O
	chance	N	O
	that	P	O
	the	D	O
	discomfort	N	B-ADR
	i	O	O
	am	V	O
	feeling	V	O
	was	V	O
	caused	V	O
	by	P	O
	going	V	O
	back	R	O
	on	P	O
	cymbalta,	N	O
	possibly	R	O
	too	R	O
	quickly.	R	O
	0	0	O
Sentence: 67	one	$	O
	time	N	O
	i	O	O
	liked	V	O
	a	D	O
	guy	N	O
	and	&	O
	told	V	O
	him	O	O
	i	O	O
	was	V	O
	sad	A	O
	a	D	O
	lot	N	O
	and	&	O
	he	O	O
	told	V	O
	me	O	O
	to	P	O
	take	V	O
	cymbalta	N	O
	and	&	O
	thats	L	O
	why	R	O
	i	O	O
	hate	V	O
	people	N	O
	0	0	O
Sentence: 68	giver	N	O
	her	D	O
	some	D	O
	stress	N	O
	relieving	V	O
	pills.	N	O
	like	P	O
	cymbalta.	N	O
	0	0	O
Sentence: 69	cymbalta	^	O
	tore	V	O
	up	T	O
	our	D	O
	stress	N	B-ADR
	incontinence	N	I-ADR
	agreement	N	O
	first!	A	O
	itÆs	L	O
	like	P	B-ADR
	niagara	^	I-ADR
	falls	V	I-ADR
	when	R	I-ADR
	i	O	I-ADR
	cough.	V	I-ADR
	0	0	O
Sentence: 70	woke	V	O
	up	T	O
	to	P	O
	breakfast	N	O
	in	P	O
	bed...well	N	O
	couch	N	O
	because	P	O
	i'm	L	O
	addicted	A	O
	to	P	O
	the	D	O
	new	A	O
	3d	N	O
	wifi	N	O
	tv.	N	O
	too	R	O
	bad	A	O
	i	O	O
	have	V	O
	no	D	B-ADR
	appetite.	N	I-ADR
	thanks	N	O
	cymbalta.	N	O
	0	0	O
Sentence: 71	@URL	@	O
	@URL	@	O
	when	R	O
	i	O	O
	was	V	O
	on	P	O
	cymbalta	^	O
	and	&	O
	visanne	N	O
	i	O	O
	could	V	B-ADR
	not	R	I-ADR
	orgasm	N	I-ADR
	at	P	O
	all!!!	D	O
	0	0	O
Sentence: 72	aw	!	O
	what's	L	O
	up	T	O
	with	P	O
	your	D	O
	name	N	O
	?	,	O
	you	O	O
	feel	V	O
	lonely	A	O
	or	&	O
	alone	R	O
	.	,	O
	?	,	O
	cymbalta	N	O
	could	V	O
	cute	A	O
	depression	N	O
	it's	L	O
	okay.	A	O
	@URL	@	O
	@URL	@	O
	0	0	O
Sentence: 73	@URL	@	O
	@URL	@	O
	@URL	@	O
	it's	L	O
	very	R	O
	tough.	A	O
	i	O	O
	understand,	V	O
	&	&	O
	you	O	O
	have	V	O
	my	D	O
	full	A	O
	sympathy.	N	O
	how	R	O
	did	V	O
	you	O	O
	find	V	O
	cymbalta	N	O
	withdrawals?	N	B-ADR
	0	0	O
Sentence: 74	@URL	@	O
	you	O	O
	know...	V	O
	theres	L	O
	a	D	O
	type	N	O
	medician	V	O
	out	T	O
	there	R	O
	that	O	O
	helps	V	O
	with	P	O
	your	D	O
	depression...	N	O
	cymbalta	N	O
	can	V	O
	help..	V	O
	0	0	O
Sentence: 75	@URL	@	O
	i	O	O
	didn't	V	O
	have	V	O
	side	N	O
	effects	N	O
	when	R	O
	i	O	O
	started	V	O
	taking	V	O
	cymbalta.	N	O
	after	P	O
	about	P	O
	6	$	O
	mths	N	O
	had	V	O
	to	P	O
	stop	V	O
	because	P	O
	it	O	O
	raised	V	B-ADR
	my	D	I-ADR
	blood	N	I-ADR
	pressure.	N	I-ADR
	0	0	O
Sentence: 76	@URL:	N	O
	depression	N	O
	hurts.	V	O
	cymbalta	N	O
	can	V	O
	help.cracking	V	O
	the	D	O
	fuck	N	O
	up!!!!	N	O
	0	0	O
Sentence: 77	depression	N	O
	hurts	V	O
	:(	E	O
	cymbalta	N	O
	can	V	O
	help	V	O
	(:	E	O
	0	0	O
Sentence: 78	possible	A	O
	cymbalta	N	O
	side	N	O
	effects	N	O
	include:	V	O
	asshole	N	O
	falls	V	O
	out,	T	O
	and/or	&	O
	morph	V	O
	into	P	O
	a	D	O
	preying	V	O
	mantis.	N	O
	ask	V	O
	your	D	O
	dr.	N	O
	if	P	O
	cymbalta	N	O
	is	V	O
	right	R	O
	for	P	O
	you.	O	O
	0	0	O
Sentence: 79	slow	A	O
	down,	P	O
	you	O	O
	sound	V	O
	like	P	O
	the	D	O
	end	N	O
	of	P	O
	a	D	O
	cymbalta	N	O
	commercial.	N	O
	#ad4	#	O
	0	0	O
Sentence: 80	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help?	V	O
	no	D	O
	way!	N	O
	i	O	O
	just	R	O
	took	V	O
	a	D	O
	nap	N	B-ADR
	for	P	O
	the	D	O
	first	A	O
	time	N	O
	in	P	O
	years	N	O
	probably	R	O
	and	&	O
	wowza!	!	O
	what	O	O
	sorcery	N	O
	is	V	O
	this?!	O	O
	0	0	O
Sentence: 81	twitter	^	O
	induced	A	O
	depression	N	O
	ask	V	O
	ur	D	O
	dr	N	O
	if	P	O
	cymbalta	N	O
	is	V	O
	right	R	O
	fa	P	O
	u	O	O
	0	0	O
Sentence: 82	need	V	O
	some	D	O
	cymbalta	N	O
	up	P	O
	in	P	O
	this	D	O
	place	N	O
	0	0	O
Sentence: 83	cymbalta	^	O
	is	V	O
	legal,	A	O
	an	D	O
	antidepressant.....side	N	B-ADR
	effects:	N	O
	nausea,	N	O
	dry	A	O
	mouth,	N	O
	constipation,	N	B-ADR
	diarrhea,	N	O
	fatigue,	N	O
	&	&	O
	thoughts	N	O
	of	P	O
	suicide	N	O
	0	0	O
Sentence: 84	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	0	0	O
Sentence: 85	fact:	N	O
	if	P	O
	cymbalta	^	O
	didn't	V	O
	make	V	O
	me	O	O
	so	R	O
	miserable,	A	B-ADR
	i'd	L	O
	go	V	O
	back	R	O
	on	P	O
	it.	O	O
	i	O	O
	was	V	O
	the	D	O
	cooliest	A	O
	on	P	O
	cymbalta!	N	O
	0	0	O
Sentence: 86	cymbalta	N	O
	withdrawal	N	B-ADR
	&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;	G	O
	0	0	O
Sentence: 87	ô@URL:	!	O
	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help...öthanks	V	O
	janelle	^	O
	0	0	O
Sentence: 88	you	O	O
	woukd	V	O
	think	V	O
	going	V	O
	off	T	O
	of	P	O
	cymbalta	^	O
	would	V	O
	make	V	O
	me	O	O
	less	A	O
	tired...but	A	B-ADR
	nope...-_-	!	O
	0	0	O
Sentence: 89	depression	N	O
	hurts...	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	@URL	@	O
	0	0	O
Sentence: 90	@URL	@	O
	dude.	N	O
	give	V	O
	her	D	O
	some	D	O
	cymbalta	N	O
	or	&	O
	something.	N	O
	pipe	N	O
	down	P	O
	there	R	O
	hot	A	O
	shot.	N	O
	0	0	O
Sentence: 91	depression	N	O
	hurts.	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	0	0	O
Sentence: 92	coming	V	O
	off	T	O
	of	P	O
	cymbalta	^	O
	has	V	O
	been	V	O
	the	D	O
	most	R	O
	exhausting	A	B-ADR
	experience.	N	O
	and	&	O
	it	O	O
	isn't	V	O
	even	R	O
	over	P	O
	:(	E	O
	0	0	O
Sentence: 93	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	http://t.co/izkmfhudi1	U	O
	0	0	O
Sentence: 94	ok	!	O
	i've	L	O
	got	V	O
	a	D	O
	med	N	O
	?	,	O
	anyone	N	O
	ever	R	O
	tried	V	O
	cymbalta??	N	O
	my	D	O
	doc	N	O
	put	V	O
	me	O	O
	on	P	O
	it	O	O
	but	&	O
	i	O	O
	slept	V	B-ADR
	10	$	I-ADR
	hrs	N	I-ADR
	straight!!	A	O
	0	0	O
Sentence: 95	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	0	0	O
Sentence: 96	cymbalta	^	O
	is	V	O
	used	V	O
	for	P	O
	way	N	O
	too	R	O
	many	A	O
	things	N	O
	how	R	O
	does	V	O
	no	D	O
	one	N	O
	see	V	O
	that	P	O
	as	P	O
	a	D	O
	problem	N	O
	0	0	O
Sentence: 97	depression	N	O
	hurts	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	@URL	@	O
	@URL	@	O
	@URL	@	O
	0	0	O
Sentence: 98	@URL	@	O
	my	D	O
	blood	N	O
	pressure	N	O
	is	V	O
	fine,	A	O
	but	&	O
	my	D	O
	heart	N	B-ADR
	started	V	I-ADR
	lurching	V	I-ADR
	two	$	O
	weeks	N	O
	ago.	R	O
	savella	R	O
	didn't	V	O
	work	V	O
	for	P	O
	me,	O	O
	yeah.	!	O
	cymbalta	^	O
	rules!	N	O
	0	0	O
Sentence: 99	@URL	@	O
	savella	^	O
	was	V	O
	approved	V	O
	for	P	O
	something	N	O
	crohn's	S	O
	related.	A	O
	i	O	O
	don't	V	O
	know	V	O
	about	P	O
	cymbalta.	N	O
	0	0	O
Sentence: 100	coming	V	B-ADR
	off	T	I-ADR
	cymbalta	N	I-ADR
	sucks,	V	I-ADR
	i've	L	O
	been	V	O
	slowly	R	O
	cutting	V	O
	back	R	O
	for	P	O
	the	D	O
	past	A	O
	3	$	O
	months.	N	O
	have	V	O
	finally	R	O
	made	V	O
	it	O	O
	over	P	O
	a	D	O
	weeks	N	O
	since	P	O
	i	O	O
	have	V	O
	taken	V	O
	it.	O	O
	0	0	O
Sentence: 101	do	V	O
	not	R	O
	take	V	O
	cymbalta	N	O
	if	P	O
	you	O	O
	breath	N	O
	-	,	O
	stollen	N	O
	from	P	O
	tay	^	O
	0	0	O
Sentence: 102	i	O	O
	need	V	O
	some	D	O
	cymbalta	N	O
	cause	P	O
	i'm	L	O
	feelin	V	O
	this	D	O
	depression?	N	B-ADR
	0	0	O
Sentence: 103	how	R	O
	did	V	O
	i	O	O
	miss	V	O
	this	D	O
	gem	N	O
	the	D	O
	first	A	O
	time	N	O
	through	P	O
	ad	N	O
	season	N	O
	4?	P	O
	""you	O	O
	sound	V	O
	like	P	O
	the	D	O
	end	N	O
	of	P	O
	a	D	O
	cymbalta	N	O
	commercial.""	N	O
	0	0	O
Sentence: 104	do	V	O
	not	R	O
	ever	R	O
	get	V	O
	on	P	O
	cymbalta.	N	O
	getting	V	B-ADR
	off	P	I-ADR
	of	P	I-ADR
	it	O	I-ADR
	is	V	I-ADR
	hell!	N	I-ADR
	0	0	O
Sentence: 105	still	R	O
	recovering	V	O
	from	P	O
	last	A	O
	night	N	O
	loss.	N	O
	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	go	V	O
	pacers!!	N	O
	#pacenation	#	O
	#whataseason	#	O
	0	0	O
Sentence: 106	lmaoô@URL:	N	O
	#myboyfriendnotallowedto	#	O
	""vent""	V	O
	to	P	O
	other	A	O
	female	N	O
	?	,	O
	wtf	!	O
	she	O	O
	aint	V	O
	dr.phil	N	O
	nor	&	O
	a	D	O
	therapist	N	O
	?	,	O
	depressed	A	O
	?	,	O
	get	V	O
	cymbalta.ö	N	O
	0	0	O
Sentence: 107	if	P	O
	james	^	O
	blake	^	O
	embodies	V	O
	depression,	N	O
	which	D	O
	artist	N	O
	is	V	O
	cymbalta?	N	O
	0	0	O
Sentence: 108	@URL	@	O
	great	A	O
	read	N	O
	as	P	O
	always.	R	O
	i	O	O
	was	V	O
	on	P	O
	cymbalta	^	O
	for	P	O
	5	$	O
