Sentence #	Word	POS	NPOS	Tag	
	with	P	IN	O
	phone	N	NN	O
	lay	V	NN	O
	on	P	IN	O
	bed	N	NN	O
	with	P	IN	O
	phone	N	NN	O
	fall	V	NN	O
	asleep	R	RB	O
	repeat	V	NN	O
	paxil�	N	NN	O
	0	0	0	O
Sentence: 683	i	O	JJ	O
	hate	V	VBP	O
	nightmares!	N	JJ	B-ADR
	#scary	#	JJ	O
	#gayboyproblems	#	NNS	O
	#paxil	#	VBP	O
	0	0	0	O
Sentence: 684	@jephjacques	@	NNS	O
	i	O	VBP	O
	hated	V	VBN	O
	being	V	VBG	O
	on	P	IN	O
	paxil	^	NN	O
	for	P	IN	O
	that	D	DT	O
	reason.	N	JJ	O
	way	N	NN	O
	to	P	TO	O
	make	V	VB	O
	you	O	PRP	O
	*more*	R	VB	O
	depressed.	A	NNS	B-ADR
	x.x	E	VB	O
	0	0	0	O
Sentence: 685	rt	~	NN	O
	@epicureandeal:	V	VBZ	O
	""the	D	JJ	O
	diagnosis	N	NN	O
	of	P	IN	O
	depression	N	NN	O
	didn�t	N	NN	O
	become	V	VB	O
	popular	A	JJ	O
	in	P	IN	O
	japan	^	NN	O
	until	P	IN	O
	glaxo-smithklein	^	JJ	O
	got	V	VBD	O
	approval	N	NN	O
	to	P	TO	O
	market	V	NN	O
	paxil	^	NN	O
	in	P	IN	O
	the	D	DT	O
	c�	N	NN	O
	0	0	0	O
Sentence: 686	dear	A	JJ	O
	paxil,	^	NN	O
	you're	L	NN	O
	supposed	A	VBD	O
	to	P	TO	O
	make	V	VB	O
	me	O	PRP	O
	feel	V	VB	O
	better.	A	JJ	O
	instead	R	RB	O
	you've	L	NN	O
	wrecked	V	VBD	B-ADR
	me	O	PRP	O
	completely.	R	JJ	O
	thanks	N	NNS	O
	to	P	TO	O
	you,	O	VB	O
	i	O	NN	O
	had	V	VBD	O
	to	P	TO	O
	take	V	VB	O
	an	D	DT	O
	adivan.	N	NN	O
	0	0	0	O
Sentence: 687	we	O	PRP	O
	represent	V	VBP	O
	people	N	NNS	O
	injured	V	VBN	O
	by	P	IN	O
	dangerous	A	JJ	O
	drugs	N	NNS	O
	&amp;	N	VBP	O
	vaccines	N	NNS	O
	including:	V	VBP	O
	ssri	^	JJ	O
	drugs:	N	NN	O
	paxil,	N	NN	O
	zoloft,	N	NN	O
	effexor,	G	NN	O
	celexa,	A	NN	O
	lexapro,	^	NN	O
	&amp;	N	NNP	O
	prozac.	N	NN	O
	0	0	0	O
Sentence: 688	just	R	RB	O
	wondering	V	VBG	O
	why	R	WRB	O
	doctors	N	NNS	O
	prescribe	V	VBP	O
	dangerous,	A	JJ	O
	addictive	A	JJ	B-ADR
	medications	N	NNS	O
	without	P	IN	O
	any	D	DT	O
	warning	N	NN	O
	to	P	TO	O
	patients.	N	VB	O
	paxil,	^	NN	O
	for	P	IN	O
	instance.	N	NN	O
	0	0	0	O
Sentence: 689	the	D	DT	O
	game	N	NN	O
	""remember	V	NNP	O
	me""	O	NN	O
	had	V	VBD	O
	to	P	TO	O
	be	V	VB	O
	created	V	VBN	O
	by	P	IN	O
	someone	N	NN	O
	who	O	WP	O
	went	V	VBD	O
	through	P	IN	O
	paxil	^	NN	O
	withdrawal	N	NN	O
	and/or	&	VBZ	O
	a	D	DT	O
	lot	N	NN	O
	of	P	IN	O
	salvia.	N	NN	O
	0	0	0	O
Sentence: 690	how	R	WRB	O
	cn	V	JJ	O
	u	O	JJ	O
	gv	V	NN	O
	sum1	O	NN	O
	who's	L	NN	O
	simply	R	RB	O
	havn	A	JJ	O
	trouble	N	NN	O
	sleeping	V	VBG	O
	a	D	DT	O
	drug	N	NN	O
	that	P	WDT	O
	is	V	VBZ	O
	as	P	RB	O
	potently	R	RB	O
	psychoactive	A	JJ	O
	and	&	CC	O
	neuro-altering	V	JJ	O
	as	P	IN	O
	paxil!	^	NN	O
	lyk,	P	NN	O
	wtf!	!	NN	O
	really?	R	NN	O
	0	0	0	O
Sentence: 691	@amandaaaxlee	@	VB	O
	what	O	WP	O
	meds	N	NNS	O
	are	V	VBP	O
	you	O	PRP	O
	taking,	V	IN	O
	if	P	IN	O
	you	O	PRP	O
	don't	V	VBP	O
	mind	V	VB	O
	me	O	PRP	O
	asking?	V	JJ	O
	paxil	^	NN	O
	is	V	VBZ	O
	terrible.	A	IN	O
	it	O	PRP	O
	was	V	VBD	O
	just	R	RB	O
	like	P	IN	O
	you	O	PRP	O
	described.	V	VBP	O
	0	0	0	O
Sentence: 692	time	N	NN	O
	to	P	TO	O
	get	V	VB	O
	off	T	RP	O
	paxil.	^	NN	O
	it's	L	NN	O
	really	R	RB	O
	really	R	RB	O
	been	V	VBN	O
	terrifying	A	VBG	B-ADR
	lately.	R	NN	O
	0	0	0	O
Sentence: 693	@silkwould	@	MD	O
	smh.	G	VB	O
	lmao	!	JJ	O
	paxil	^	NN	O
	was	V	VBD	O
	my	D	PRP$	O
	first,	A	JJ	O
	i	O	NN	O
	just	R	RB	O
	stopped	V	VBD	O
	effexor	G	VB	O
	(the	D	JJ	O
	headaches	N	NNS	B-ADR
	were	V	VBD	O
	a	D	DT	O
	nightmare)	N	NN	O
	0	0	0	O
Sentence: 694	rt	~	NN	O
	@paxilwithdrawal:	A	NNP	O
	""head	N	NNP	O
	zaps""	V	VBD	O
	the	D	DT	O
	feeling	V	NN	O
	that	D	WDT	O
	electric	N	JJ	O
	jolts	N	NNS	O
	are	V	VBP	O
	coursing	V	VBG	O
	through	P	IN	O
	your	D	PRP$	O
	brain,	N	NN	O
	is	V	VBZ	O
	one	$	CD	O
	of	P	IN	O
	the	D	DT	O
	first	A	JJ	O
	symptoms	N	NNS	O
	patients	N	NNS	O
	fee�	V	VBP	O
	0	0	0	O
Sentence: 695	two	$	CD	O
	weeks	N	NNS	O
	back	R	RB	O
	on	P	IN	O
	paxil.	^	NN	O
	i	O	NNS	O
	have	V	VBP	O
	no	D	DT	O
	more	R	JJR	O
	depressed	A	JJ	O
	thoughts	N	NNS	O
	or	&	CC	O
	feeling	V	VBG	O
	ls	^	JJ	O
	but	&	CC	O
	i	O	NN	O
	also	R	RB	O
	have	V	VBP	O
	no	D	DT	B-ADR
	feelings	N	NNS	I-ADR
	at	P	IN	O
	all	D	DT	O
	again.	R	NN	O
	0	0	0	O
Sentence: 696	@vanessalovesjk	@	NN	O
	because	P	IN	O
	my	D	PRP$	O
	dr	N	NN	O
	switched	V	VBD	O
	from	P	IN	O
	celexa	N	NN	O
	to	P	TO	O
	paxil	^	VB	O
	and,paxil	&	NN	O
	made	V	VBN	O
	me	O	PRP	O
	feel	V	VB	O
	sick	A	JJ	B-ADR
	0	0	0	O
Sentence: 697	hey	!	NN	O
	guys	N	VBP	O
	don't	V	NN	O
	forget	V	NN	O
	to	P	TO	O
	refill	V	VB	O
	your	D	PRP$	O
	paxil	^	NN	O
	for	P	IN	O
	like	A	IN	O
	six	$	CD	O
	days	N	NNS	O
	because	P	IN	O
	the	D	DT	O
	withdrawal	N	NN	B-ADR
	is	V	VBZ	O
	like	P	IN	O
	heroin.	N	NN	O
	literally.	R	NN	O
	0	0	0	O
Sentence: 698	so	P	RB	O
	my	D	PRP$	O
	body	N	NN	O
	was	V	VBD	O
	goin	V	JJ	O
	threw	V	JJ	O
	withdrawl?	N	NN	B-ADR
	lol	!	NN	O
	didnt	V	NN	O
	kno	V	VBD	O
	paxil	^	NN	O
	was	V	VBD	O
	that	D	IN	O
	strong	A	JJ	O
	lol	!	NN	O
	0	0	0	O
Sentence: 699	every	D	DT	O
	since	P	IN	O
	i	O	NN	O
	stopped	V	VBD	O
	taking	V	VBG	O
	that	D	IN	O
	paxil	^	NN	O
	i	O	VBP	O
	haven't	V	VBP	O
	been	V	VBN	O
	so	R	RB	O
	damn	R	JJ	O
	emotional	A	JJ	B-ADR
	.....	,	NN	O
	i	O	NN	O
	think!	V	VBP	O
	0	0	0	O
Sentence: 700	not	R	RB	O
	sure	A	JJ	O
	the	D	DT	O
	paxil	^	NN	O
	is	V	VBZ	O
	working	V	VBG	B-ADR
	any	D	DT	I-ADR
	more	A	JJR	I-ADR
	0	0	0	O
Sentence: 701	@rogerbezanis:	,	VB	O
	any	D	DT	O
	ideas	N	NNS	O
	on	P	IN	O
	treating	V	VBG	O
	depression	N	NN	O
	naturally	R	RB	O
	paxil	^	VBZ	O
	is	V	VBZ	O
	making	V	VBG	O
	me	O	PRP	O
	gain	V	VB	B-ADR
	unwanted	A	JJ	I-ADR
	pounds	N	NNS	I-ADR
	and	&	CC	O
	water	N	NN	B-ADR
	weight...thanks	N	NNS	I-ADR
	0	0	0	O
Sentence: 702	@furyofpatience	@	NN	O
	i	O	NN	O
	was	V	VBD	O
	fine	A	JJ	O
	w/	P	NN	O
	effexor.	G	NN	O
	paxil/seroxat/paroxetine	^	NN	O
	was	V	VBD	O
	the	D	DT	O
	worst	A	JJS	O
	fucking	A	JJ	O
	bitch	N	NN	O
	ad	N	NN	O
	i've	L	NN	O
	ever	R	RB	O
	withdrawn	V	VBZ	B-ADR
	from.	P	JJ	O
	pure	A	NN	O
	evil.	A	NN	O
	0	0	0	O
Sentence: 703	days	N	NNS	O
	like	P	IN	O
	this	O	DT	O
	make	V	FW	O
	me	O	PRP	O
	question	N	NN	O
	why	R	WRB	O
	i	O	NN	O
	ever	R	RB	O
	stopped	V	VBD	O
	taking	V	VBG	O
	paxil.	^	NN	O
	0	0	0	O
Sentence: 704	my	D	PRP$	O
	medication	N	NN	O
	is	V	VBZ	O
	making	V	VBG	B-ADR
	me	O	PRP	I-ADR
	stupid,	A	JJ	I-ADR
	brain	N	NN	O
	meds	N	NNS	O
	are	V	VBP	O
	not	R	RB	O
	ok	!	JJ	O
	,	,	,	O
	fuck	V	JJ	O
	u	O	JJ	O
	paxil	^	NN	O
	0	0	0	O
Sentence: 705	(fatphobia)	^	JJ	O
	aaaugh	!	IN	O
	""i	O	JJ	O
	don't	V	NN	O
	usually	R	RB	O
	put	V	VBD	O
	anxiety	N	NN	O
	patients	N	NNS	O
	on	P	IN	O
	paxil	^	JJ	O
	bc	P	NN	O
	of	P	IN	O
	weight	N	NN	O
	gain""	V	NN	O
	why	R	WRB	O
	would	V	MD	O
	i	O	VB	O
	care	V	NN	O
	0	0	0	O
Sentence: 706	i	O	NN	O
	used	V	VBN	O
	to	P	TO	O
	be	V	VB	O
	on	P	IN	O
	paxil	^	NN	O
	but	&	CC	O
	that	O	IN	O
	made	V	VBD	O
	me	O	PRP	O
	more	R	RBR	O
	depressed	A	JJ	B-ADR
	and	&	CC	O
	prozac	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	angry	A	JJ	B-ADR
	0	0	0	O
Sentence: 707	@inarticulate	@	NN	O
	i	O	NN	O
	haven't	V	NN	O
	had	V	VBD	O
	an	D	DT	O
	orgasm	N	NN	B-ADR
	in	P	IN	O
	a	D	DT	O
	long	A	JJ	O
	time..	N	NN	O
	wtf..	!	NN	O
	#paxil	^	NN	O
	0	0	0	O
Sentence: 708	how	R	WRB	O
	do	V	VB	O
	guys	N	NNS	O
	ejaculate	V	VB	B-ADR
	on	P	IN	O
	paxil??	^	NN	O
	#antidepressants	#	NNS	O
	0	0	0	O
Sentence: 709	i	O	JJ	O
	mean	V	VBP	O
	paxil	^	NN	O
	is	V	VBZ	O
	essentially	R	RB	O
	cocaine.	N	JJ	O
	like	P	IN	O
	i	O	JJ	O
	keep	V	VBP	O
	asking	V	VBG	O
	my	D	PRP$	O
	friends	N	NNS	O
	if	P	IN	O
	they	O	PRP	O
	have	V	VBP	O
	health	N	NN	O
	insurance	N	NN	O
	like	P	IN	O
	yo.....#curatedlifestyle	O	NN	O
	0	0	0	O
Sentence: 710	brisdelle	R	NN	O
	dangerous.	A	NN	O
	paxil	^	NN	O
	is	V	VBZ	O
	supposed	A	VBN	O
	to	P	TO	O
	treat	V	VB	O
	depression	N	NN	O
	and	&	CC	O
	suicidal	A	JJ	O
	thoughts.	N	NN	O
	i	O	NN	O
	took	V	VBD	O
	paxil	^	NN	O
	and	&	CC	O
	got	V	VBD	O
	depressed.	A	NNS	B-ADR
	went	V	VBD	O
	off	T	IN	O
	&amp;	N	NN	O
	ok	!	NN	O
	in	P	IN	O
	2	$	CD	O
	wk.	N	NN	O
	0	0	0	O
Sentence: 711	gz	^	JJ	O
	looks	V	NNS	O
	like	P	IN	O
	he's	L	NN	O
	on	P	IN	O
	paxil	^	NN	O
	or	&	CC	O
	something.	N	VB	O
	#hlnzimmermantrial	#	JJ	O
	0	0	0	O
Sentence: 712	rt	~	NN	O
	@pharmaguy:	G	NNP	O
	re:	G	NN	O
	brisdelle	G	NN	O
	(ie,	G	NNP	O
	low	A	JJ	O
	dose	N	NN	O
	paxil	N	NN	O
	-	,	:	O
	an	D	DT	O
	antidepressant)	N	NN	O
	approved	V	VBD	O
	for	P	IN	O
	hot	A	JJ	O
	flashes.	N	JJ	O
	women	N	NNS	O
	need	V	VBP	O
	more	A	JJR	O
	love,	N	JJ	O
	less	A	JJR	O
	drugs:	N	JJ	O
	http://t.�	U	NN	O
	0	0	0	O
Sentence: 713	paxil	^	NN	O
	why	R	WRB	O
	you	O	PRP	O
	not	R	RB	B-ADR
	let	V	VB	I-ADR
	me	O	PRP	I-ADR
	sleep?!?	V	VB	I-ADR
	0	0	0	O
Sentence: 714	@poet_carl_watts	@	JJ	O
	@yueesei	@	NN	O
	...	,	:	O
	used	V	VBN	O
	to	P	TO	O
	be	V	VB	O
	on	P	IN	O
	them	O	PRP	O
	#justaddanother	#	PRP$	O
	...worst	A	NN	O
	was	V	VBD	O
	the	D	DT	O
	psychotic	A	JJ	B-ADR
	episode	N	NN	I-ADR
	when	R	WRB	O
	starting	V	VBG	O
	#paxil	^	RB	O
	but	&	CC	O
	one	$	CD	O
	of	P	IN	O
	my	D	PRP$	O
	favs	N	NN	O
	0	0	0	O
Sentence: 715	rt	~	NN	O
	@fightforfood:	!	VBZ	O
	what	O	WP	O
	i	O	JJ	O
	lack	V	VBP	O
	in	P	IN	O
	money	N	NN	O
	and	&	CC	O
	personality,	N	NN	O
	i	O	NNS	O
	make	V	VBP	O
	up	T	RP	O
	for	P	IN	O
	in	P	IN	O
	paxil	^	NN	O
	induced	A	JJ	O
	impotency	N	NN	B-ADR
	0	0	0	O
Sentence: 716	on	P	IN	O
	my	D	PRP$	O
	last	A	JJ	O
	dose	N	NN	O
	of	P	IN	O
	paxil...	^	NN	O
	:\	E	NN	O
	0	0	0	O
Sentence: 717	rt	~	NN	O
	@tallatrialogue:	V	VBZ	O
	the	D	DT	O
	fda	^	NN	O
	recently	R	RB	O
	approved	V	VBD	O
	paroxetine	V	NN	O
	(which	O	NN	O
	in	P	IN	O
	higher	A	JJR	O
	doses	N	NNS	O
	is	V	VBZ	O
	marketed	V	VBN	O
	as	P	IN	O
	the	D	DT	O
	antidepressant	N	JJ	O
	paxil)	N	NN	O
	as	P	IN	O
	a...	D	NN	O
	http://t.c�	U	NN	O
	0	0	0	O
Sentence: 718	going	V	VBG	O
	off	T	RP	O
	paxil	^	JJ	O
	cr	N	NN	O
	cold	A	NN	O
	turkey	N	NN	O
	is	V	VBZ	O
	something	N	NN	O
	you	O	PRP	O
	should	V	MD	O
	never	R	RB	O
	ever	R	RB	O
	do	V	VBP	O
	if	P	IN	O
	you	O	PRP	O
	value	V	NN	B-ADR
	your	D	PRP$	I-ADR
	brain	N	NN	I-ADR
	cells.	N	NN	I-ADR
	0	0	0	O
Sentence: 719	rt	~	NN	O
	@karmageddonit:	V	NNP	O
	paxil	^	NN	O
	makes	V	VBZ	O
	it	O	PRP	O
	nearly	R	RB	O
	impossible	A	JJ	B-ADR
	to	P	TO	I-ADR
	cry.	V	VB	I-ADR
	0	0	0	O
Sentence: 720	paxil	^	NN	O
	will	V	MD	O
	be	V	VB	O
	the	D	DT	O
	death	N	NN	O
	of	P	IN	O
	me,	O	NN	O
	0	0	0	O
Sentence: 721	welll..decided	V	VBN	O
	to	P	TO	O
	get	V	VB	O
	off	T	RP	O
	paxil.	^	NN	O
	withdrawals	N	NNS	B-ADR
	are	V	VBP	O
	killlerrr,	R	VBN	O
	like	P	IN	O
	loss	N	NN	B-ADR
	of	P	IN	I-ADR
	circulation	N	NN	I-ADR
	randomly	R	NN	O
	in	P	IN	O
	areas.	N	NN	O
	0	0	0	O
Sentence: 722	i	O	NN	O
	can't	V	VBP	O
	wait	V	NN	O
	until	P	IN	O
	i	O	JJ	O
	get	V	VBP	O
	off	P	IN	O
	of	P	IN	O
	paxil	^	NN	O
	because	P	IN	O
	that's	L	NN	O
	what	O	WP	O
	is	V	VBZ	O
	probably	R	RB	O
	making	V	VBG	O
	my	D	PRP$	O
	face	N	NN	B-ADR
	break	V	NN	I-ADR
	out.	T	NN	I-ADR
	0	0	0	O
Sentence: 723	maybe	R	RB	O
	i'm	L	JJ	O
	allergic	A	NN	B-ADR
	to	P	TO	O
	paxil,	^	VB	O
	because	P	IN	O
	it	O	PRP	O
	didn't	V	VBZ	O
	say	V	VB	O
	anything	N	NN	O
	about	P	IN	O
	making	V	VBG	O
	your	D	PRP$	O
	face	N	NN	B-ADR
	break	V	NN	I-ADR
	out.	T	NN	I-ADR
	0	0	0	O
Sentence: 724	you	O	PRP	O
	can	V	MD	O
	have	V	VB	O
	all	D	DT	O
	the	D	DT	O
	papers,	N	JJ	O
	articles	N	NNS	O
	etc	G	VBP	O
	about	P	IN	O
	#pradaxa	#	NNS	O
	but	&	CC	O
	until	P	IN	O
	there	X	EX	O
	is	V	VBZ	O
	an	D	DT	O
	antidote,	N	NN	O
	this	D	DT	O
	drug	N	NN	O
	is	V	VBZ	O
	a	D	DT	O
	killer.	N	NN	O
	#recallpradaxa	#	NN	O
	0	0	0	O
Sentence: 725	#consumeralert:	#	NNS	O
	have	V	VBP	O
	you	O	PRP	O
	or	&	CC	O
	a	D	DT	O
	loved	A	JJ	O
	one	$	CD	O
	taken	V	VBN	O
	#granuflo,	#	NN	O
	#pradaxa	#	NN	O
	or	&	CC	O
	#actos	N	NN	O
	and	&	CC	O
	suffered	V	VBD	O
	from	P	IN	O
	adverse	A	JJ	O
	effects?	N	NN	O
	if	P	IN	O
	so,	P	JJ	O
	seek	V	VBP	O
	an	D	DT	O
	opinion	N	NN	O
	asap.	R	NN	O
	0	0	0	O
Sentence: 726	pradaxa	^	NN	O
	is	V	VBZ	O
	a	D	DT	O
	blood	N	NN	O
	thinning	V	VBG	O
	medication	N	NN	O
	used	V	VBN	O
	to	P	TO	O
	reduce	V	VB	O
	the	D	DT	O
	risk	N	NN	O
	of	P	IN	O
	stroke	N	NN	O
	in	P	IN	O
	patients	N	NNS	O
	with	P	IN	O
	(af),	N	JJ	O
	commonly	R	RB	O
	known	V	VBN	O
	as	P	IN	O
	irregular	A	JJ	O
	heartbeat.	N	NN	O
	0	0	0	O
Sentence: 727	if	P	IN	O
	you	O	PRP	O
	took	V	VBD	O
	pradaxa	^	NN	O
	and	&	CC	O
	suffered	V	VBD	O
	from	P	IN	O
	death	N	NN	O
	you	O	PRP	O
	may	V	MD	O
	be	V	VB	O
	eligible	A	JJ	O
	for	P	IN	O
	compensation	N	NN	O
	isn't	V	NN	O
	it	O	PRP	O
	a	D	DT	O
	little	A	JJ	O
	late...?	A	NN	O
	0	0	0	O
Sentence: 728	only	R	RB	O
	12	$	CD	O
	more	A	JJR	O
	days	N	NNS	O
	until	P	IN	O
	i	O	NN	O
	will	V	MD	O
	be	V	VB	O
	able	A	JJ	O
	to	P	TO	O
	stop	V	VB	O
	taking	V	VBG	O
	pradaxa	P	NN	O
	which	D	WDT	O
	will	V	MD	O
	remove	V	VB	O
	the	D	DT	O
	risk	N	NN	O
	of	P	IN	O
	bleeding	V	VBG	O
	out	T	RP	O
	allowing	V	VBG	O
	me	O	PRP	O
	to	P	TO	O
	resume	V	VB	O
	working.	V	NN	O
	0	0	0	O
Sentence: 729	@halfabear	@	JJ	O
	@eabendies	@	NNS	O
	yeah	!	VBP	O
	pregabalin	V	NN	O
	calms	V	NNS	O
	my	D	PRP$	O
	bipolar	A	JJ	O
	ii	O	NN	O
	too	R	RB	O
	-	,	:	O
	but	&	CC	O
	not	R	RB	O
	in	P	IN	O
	the	D	DT	O
	numbing	A	JJ	B-ADR
	way	N	NN	O
	that	P	IN	O
	prozac	^	VBZ	O
	does.	V	NN	O
	0	0	0	O
Sentence: 730	@halfabear	@	JJ	O
	i	O	NN	O
	had	V	VBD	O
	a	D	DT	O
	year	N	NN	O
	on	P	IN	O
	prozac	^	NN	O
	which	D	WDT	O
	ruined	V	VBD	B-ADR
	my	D	PRP$	I-ADR
	creativity	N	NN	I-ADR
	too	R	RB	O
	-	,	:	O
	my	D	PRP$	O
	memory	N	NN	B-ADR
	now	R	RB	O
	is	V	VBZ	O
	awful	A	JJ	O
	-	,	:	O
	pregabalin	N	NN	O
	does	V	VBZ	O
	it	O	PRP	O
	but	&	CC	O
	it's	L	JJ	O
	worth	A	NN	O
	it!!!	O	NN	O
	0	0	0	O
Sentence: 731	@spectagoggles	@	NNS	O
	jeez,	!	NNS	O
	and	&	CC	O
	to	P	TO	O
	think	V	VB	O
	i'm	L	JJ	O
	suffering	V	VBG	O
	without	P	IN	O
	my	D	PRP$	O
	pristiq	N	NN	O
	for	P	IN	O
	a	D	DT	O
	few	A	JJ	O
	days	N	NNS	O
	(we've	L	RB	O
	reached	V	VBD	O
	the	D	DT	O
	""random	A	NN	B-ADR
	crying""	V	NN	I-ADR
	phase).	N	RB	O
	two	$	CD	O
	weeks	N	NNS	O
	yikes	!	NNS	O
	0	0	0	O
Sentence: 732	@hello_nacho	@	JJ	O
	@tobiasampersand	@	NNP	O
	lexapro	^	NN	O
	gave	V	VBD	O
	me	O	PRP	O
	the	D	DT	O
	worst	A	JJS	O
	mixed	A	JJ	B-ADR
	episodes.	N	NN	I-ADR
	i	O	NNS	O
	have	V	VBP	O
	some	D	DT	O
	instability	N	NN	B-ADR
	with	P	IN	O
	pristiq	^	NN	O
	but	&	CC	O
	i	O	NN	O
	can	V	MD	O
	manage	V	VB	O
	it	O	PRP	O
	ok.	!	RP	O
	0	0	0	O
Sentence: 733	@harrydfish	@	JJ	O
	@deltrimental	@	JJ	O
	joe	^	NN	O
	is	V	VBZ	O
	on	P	IN	O
	pristiq	N	NN	O
	and	&	CC	O
	he	O	PRP	O
	gets	V	VBZ	O
	weird	A	JJ	O
	brain	N	NN	B-ADR
	zap	N	NN	I-ADR
	/	,	NNP	O
	twitch	V	NN	B-ADR
	things	N	NNS	O
	too.	R	NN	O
	0	0	0	O
Sentence: 734	holy	A	NN	O
	shit	N	NN	O
	balls	N	NNS	O
	pristiq	V	JJ	O
	withdrawals	N	NNS	B-ADR
	are	V	VBP	O
	very	R	RB	O
	strong!	A	JJ	O
	0	0	0	O
Sentence: 735	@dancuzns	@	JJ	O
	i'm	L	NN	O
	on	P	IN	O
	pristiq	^	NN	O
	and	&	CC	O
	i'm	L	NN	O
	on	P	IN	O
	the	D	DT	O
	pill	N	NN	O
	too	R	RB	O
	remember.	V	VBZ	O
	so	R	RB	O
	can't	V	JJ	O
	mix	V	NN	O
	with	P	IN	O
	the	D	DT	O
	two.	$	NN	O
	0	0	0	O
Sentence: 736	today's	S	NN	O
	pristiq	A	NN	O
	withdrawal	N	NN	B-ADR
	symptom:	N	NN	O
	my	D	PRP$	O
	eyeballs	N	NNS	B-ADR
	make	V	VBP	I-ADR
	a	D	DT	I-ADR
	sound	N	NN	I-ADR
	like	P	IN	O
	star	N	NN	O
	trek	N	NN	O
	doors	N	NNS	O
	when	R	WRB	O
	i	O	JJ	O
	move	V	VBP	O
	them.	O	NN	O
	#wtf	#	NN	O
	0	0	0	O
Sentence: 737	what	O	WP	O
	to	P	TO	O
	do?	V	VB	O
	not	R	RB	O
	looking	V	VBG	O
	forward	R	RB	O
	to	P	TO	O
	cold	A	VB	O
	turkey	N	JJ	O
	withdrawals	N	NNS	B-ADR
	from	P	IN	O
	pristiq...	^	JJ	O
	sense	N	NN	O
	of	P	IN	O
	impending	A	VBG	O
	doom.	N	NN	O
	anxiety	N	NN	O
	only	R	RB	O
	makes	V	VBZ	O
	the	D	DT	O
	situation	N	NN	O
	worse.	A	NN	O
	0	0	0	O
Sentence: 738	out	P	IN	O
	of	P	IN	O
	the	D	DT	O
	house	N	NN	O
	by	P	IN	O
	8	$	CD	O
	am	V	VBP	O
	on	P	IN	O
	a	D	DT	O
	non-work	A	JJ	O
	day.	N	NN	O
	#antidepressants	N	NNS	O
	#testify	V	VBP	O
	#pristiq	#	NN	O
	0	0	0	O
Sentence: 739	pristiq	^	NN	O
	isn't	V	NN	O
	helping.	V	VBD	O
	i'm	L	NN	O
	in	P	IN	O
	a	D	DT	O
	great	A	JJ	O
	mood.	N	NN	O
	want	V	VBP	O
	to	P	TO	O
	live	V	VB	O
	forever.	R	NN	O
	love	V	IN	O
	life.	N	NN	O
	it	O	PRP	O
	was	V	VBD	O
	easy	A	JJ	O
	when	R	WRB	O
	i	O	NN	O
	had	V	VBD	O
	no	D	DT	O
	mental	N	JJ	O
	health	N	NN	O
	care.	N	NN	O
	wanted	V	VBD	O
	to	P	TO	O
	diethen	V	VB	O
	0	0	0	O
Sentence: 740	@sensanders	@	NNS	O
	@deniseromano	@	VBP	O
	@barackobama	@	NNP	O
	calm	V	VBP	O
	down	T	RP	O
	burnie	^	JJ	O
	time	N	NN	O
	to	P	TO	O
	take	V	VB	O
	prozac	N	NN	O
	0	0	0	O
Sentence: 741	@cristinafrey	@	NNS	O
	distressed	A	VBD	O
	is	V	VBZ	O
	an	D	DT	O
	understatement.	N	JJ	O
	they	O	PRP	O
	are	V	VBP	O
	that	D	DT	O
	distressed	A	VBD	O
	they	O	PRP	O
	need	V	VBP	O
	a	D	DT	O
	shrink	N	NN	O
	and	&	CC	O
	prozac	N	NN	O
	asap	N	NN	O
	0	0	0	O
Sentence: 742	@cloudtoad	@	NN	O
	@mrsyiswhy	@	NN	O
	@bigthink	@	VBP	O
	each	D	DT	O
	brain	N	NN	O
	is	V	VBZ	O
	different.	A	JJ	O
	the	D	DT	O
	ssri	^	NN	O
	i'm	L	NN	O
	on	P	IN	O
	has	V	VBZ	O
	worked	V	VBN	O
	really	R	RB	O
	well.	R	JJ	O
	prozac	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	a	D	DT	O
	zombie.	A	NN	B-ADR
	#brains	N	NNS	O
	0	0	0	O
Sentence: 743	@amyj2202	@	NN	O
	i'm	L	VBZ	O
	a	D	DT	O
	bit	N	NN	O
	drunk	A	VBZ	B-ADR
	its	L	PRP$	O
	my	D	PRP$	O
	prozac	N	NN	O
	0	0	0	O
Sentence: 744	�@tscpcancer:	,	JJ	O
	#starsignfacts:	#	NNP	O
	cancer	N	NN	O
	tends	V	VBZ	O
	to	P	TO	O
	be	V	VB	O
	extremely	R	RB	O
	moody.�	A	JJ	O
	.	,	.	O
	.	,	.	O
	.	,	.	O
	i	O	NN	O
	obviously	R	RB	O
	need	V	VB	O
	some	D	DT	O
	prozac	N	NN	O
	or	&	CC	O
	better	A	JJR	O
	dick	N	NN	O
	in	P	IN	O
	my	D	PRP$	O
	life.	N	NN	O
	#happiness	#	NN	O
	0	0	0	O
Sentence: 745	@atlangela	@	NN	O
	lolol!!!	!	NN	O
	mine	O	NN	O
	is	V	VBZ	O
	6	$	CD	O
	and	&	CC	O
	i	O	VB	O
	can't	V	VBP	O
	imagine	V	VB	O
	that	D	IN	O
	long	A	RB	O
	in	P	IN	O
	the	D	DT	O
	car	N	NN	O
	with	P	IN	O
	her.	O	NN	O
	without	P	IN	O
	lots	N	NNS	O
	of	P	IN	O
	prozac	^	NN	O
	and	&	CC	O
