Sentence #	Word	POS	NPOS	Tag	
	bout	P	IN	O
	now.	R	NNS	O
	0	0	0	O
Sentence: 92	trazodone	^	NN	O
	is	V	VBZ	O
	fun	A	RB	O
	because	P	IN	O
	you	O	PRP	O
	get	V	VBP	O
	high,	A	JJ	B-ADR
	slowly	R	RB	O
	fade	V	VBN	O
	into	P	IN	O
	sleep,	N	NN	O
	then	R	RB	O
	wake	V	VB	O
	up	T	RP	O
	drunk	A	NN	B-ADR
	as	P	IN	O
	hell.	N	NN	O
	0	0	0	O
Sentence: 93	i	O	JJ	O
	wish	V	JJ	O
	xanax	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	tired.	A	NN	O
	i	O	NN	O
	also	R	RB	O
	wish	V	JJ	O
	ambien,	N	NN	O
	trazodone,	N	NN	O
	lorazepam,	N	NN	O
	lunesta,	N	NN	O
	and	&	CC	O
	temazepam	O	NN	O
	did	V	VBD	O
	too.	R	JJ	O
	#tolerance	N	NN	B-ADR
	#fml	#	NN	O
	0	0	0	O
Sentence: 94	trazodone	^	NN	O
	has	V	VBZ	O
	screwed	V	VBN	O
	up	T	RP	O
	my	D	PRP$	O
	sleep	N	JJ	B-ADR
	schedule.	N	NN	I-ADR
	its	L	PRP$	O
	helping	V	VBG	O
	tho.	R	NN	O
	0	0	0	O
Sentence: 95	@nighttraumadoc	@	IN	O
	it	O	PRP	O
	works	V	VBZ	O
	otherwise.	R	JJ	O
	my	D	PRP$	O
	pcp	^	NN	O
	started	V	VBD	O
	me	O	PRP	O
	on	P	IN	O
	trazodone	N	NN	O
	before.	P	NN	O
	i	O	VBP	O
	felt	V	VBP	B-ADR
	like	P	IN	I-ADR
	i.had	V	FW	I-ADR
	a	D	DT	I-ADR
	frontal	A	JJ	I-ADR
	lobotomy	N	NN	I-ADR
	the	D	DT	O
	following	N	JJ	O
	day	N	NN	O
	0	0	0	O
Sentence: 96	my	D	PRP$	O
	philly	^	RB	O
	dr	^	JJ	O
	prescribed	V	IN	O
	me	O	PRP	O
	trazodone,1pill	R	VB	O
	made	V	VBN	O
	me	O	PRP	O
	so	R	RB	O
	fkn	R	JJ	O
	sick,	A	NN	B-ADR
	couldnt	V	NN	I-ADR
	move	V	VBP	I-ADR
	2day.xtreme	N	CD	O
	migraine,	N	NN	B-ADR
	puke,	V	NN	I-ADR
	shakes.	V	NN	I-ADR
	any1else	N	JJ	O
	get	V	NN	O
	that	O	IN	O
	react?	V	NN	O
	0	0	0	O
Sentence: 97	rt	~	NN	O
	@aprilhunter:	V	VB	O
	my	D	PRP$	O
	philly	^	RB	O
	dr	^	JJ	O
	prescribed	V	IN	O
	me	O	PRP	O
	trazodone,1pill	R	VB	O
	made	V	VBN	O
	me	O	PRP	O
	so	R	RB	O
	fkn	R	JJ	O
	sick,	A	NN	B-ADR
	couldnt	V	NN	O
	move	V	VBP	O
	2day.xtreme	N	CD	O
	migraine,	N	NN	B-ADR
	puke,	V	NN	I-ADR
	shakes.	V	NN	I-ADR
	any1else	N	JJ	O
	�	,	NN	O
	0	0	0	O
Sentence: 98	i	O	NN	O
	went	V	VBD	O
	down	R	RB	O
	to	P	TO	O
	100	$	CD	O
	mg	N	NN	O
	of	P	IN	O
	trazodone	N	NN	O
	at	P	IN	O
	night.	N	PDT	O
	the	D	DT	O
	nightmares	N	NNS	B-ADR
	are	V	VBP	O
	gone	A	VBN	O
	but	&	CC	O
	my	D	PRP$	O
	insomnia	N	NN	B-ADR
	got	V	VBD	O
	worse.	A	NNS	O
	0	0	0	O
Sentence: 99	sick	A	NN	O
	of	P	IN	O
	feeling	V	VBG	O
	tired.	A	NN	B-ADR
	fed	V	VBD	O
	up	T	RB	O
	of	P	IN	O
	meds	N	NNS	O
	not	R	RB	O
	working.	V	VB	O
	loads	N	NNS	O
	to	P	TO	O
	do	V	VB	O
	today	N	NN	O
	&amp;	V	VB	O
	no	D	DT	B-ADR
	freaking	N	JJ	I-ADR
	motivation	N	NN	I-ADR
	or	&	CC	O
	energy	N	NN	B-ADR
	#venlafaxine	#	CD	O
	#day9	#	NN	O
	0	0	0	O
Sentence: 100	11	$	CD	O
	hours	N	NNS	O
	sleep	N	JJ	B-ADR
	and	&	CC	O
	still	R	RB	O
	i	O	VB	O
	feel	V	NN	O
	tired	A	JJ	B-ADR
	and	&	CC	O
	dizzy	A	JJ	B-ADR
	#venlafaxine	#	NN	O
	#day10	#	NN	O
	0	0	0	O
Sentence: 101	so	P	IN	O
	it	O	PRP	O
	seems	V	VBZ	O
	that	P	IN	O
	if	P	IN	O
	i	O	JJ	O
	take	V	VBP	O
	#venlafaxine	N	NN	O
	in	P	IN	O
	am	N	VBP	O
	i	O	JJ	O
	am	V	VBP	O
	drowsy	A	RB	B-ADR
	all	D	DT	O
	day.	N	NN	O
	if	P	IN	O
	i	O	JJ	O
	take	V	VBP	O
	in	T	IN	O
	pm	N	NN	O
	i	O	NN	O
	don�t	V	VBP	B-ADR
	sleep	V	NN	I-ADR
	well.	R	NN	I-ADR
	go	V	VBP	O
	figure.	V	JJ	O
	#day14	#	NN	O
	0	0	0	O
Sentence: 102	feel	V	NN	B-ADR
	crap	N	NN	I-ADR
	every	D	DT	I-ADR
	morning.	N	NN	I-ADR
	wake	V	VBP	O
	up	T	RP	O
	after	P	IN	O
	another	D	DT	O
	restless	A	NN	B-ADR
	night	N	NN	I-ADR
	and	&	CC	O
	just	R	RB	O
	want	V	VB	O
	to	P	TO	O
	cry.	V	VB	O
	#venlafaxine	#	JJ	O
	#day16	#	NN	O
	0	0	0	O
Sentence: 103	i	O	RB	O
	low	A	JJ	O
	carb	N	NN	O
	but	&	CC	O
	have	V	VBP	O
	just	R	RB	O
	eaten	V	VBN	O
	my	D	PRP$	O
	body	N	NN	O
	weight	N	NN	O
	in	P	IN	O
	freakin	A	JJ	O
	carbs!	N	NN	O
	i	O	NN	O
	only	R	RB	O
	hope	V	VBP	O
	the	D	DT	O
	carb	N	NN	B-ADR
	cravings	N	NNS	I-ADR
	are	V	VBP	O
	because	P	IN	O
	i�m	L	JJ	O
	coming	V	VBG	O
	off	T	RP	O
	the	D	DT	O
	#venlafaxine	^	NN	O
	0	0	0	O
Sentence: 104	@raj1410	@	JJ	O
	i'm	L	NN	O
	now	R	RB	O
	on	P	IN	O
	venlafaxine	P	NN	O
	my	D	PRP$	O
	main	A	JJ	O
	issue	N	NN	O
	is	V	VBZ	O
	the	D	DT	O
	cataplexy	N	JJ	O
	haha	!	NN	O
	just	R	RB	O
	ask	V	VB	O
	@hannahrogerson	@	NN	O
	this	O	DT	O
	is	V	VBZ	O
	the	D	DT	O
	third	A	JJ	O
	i've	L	NN	O
	tried.	V	IN	O
	what	O	WP	O
	are	V	VBP	O
	you	O	PRP	O
	on?	P	IN	O
	0	0	0	O
Sentence: 105	dreamt	V	NN	B-ADR
	i	O	NN	O
	was	V	VBD	O
	squirting	V	VBG	O
	acid	N	NN	O
	at	P	IN	O
	wood	^	NN	O
	lice	N	NN	O
	-	,	:	O
	i	O	NN	O
	woke	V	VBD	O
	screaming	V	VBG	O
	when	R	WRB	O
	they	O	PRP	O
	came	V	VBD	O
	at	P	IN	O
	me.	O	NN	O
	i	O	NNS	O
	do	V	VBP	O
	hope	V	VB	O
	the	D	DT	O
	dreams	N	NNS	B-ADR
	are	V	VBP	O
	the	D	DT	O
	#venlafaxine	^	JJ	O
	withdrawal.	N	NN	B-ADR
	0	0	0	O
Sentence: 106	@zombie_girl_2	@	NN	O
	i	O	NN	O
	tried	V	VBD	O
	that	O	IN	O
	going	V	VBG	O
	cold	A	JJ	O
	turkey	N	NN	O
	on	P	IN	O
	venlafaxine	^	NN	O
	and	&	CC	O
	depakote	^	NN	O
	is	V	VBZ	O
	not	R	RB	O
	a	D	DT	O
	good	A	JJ	O
	idea	N	NN	O
	i	O	NN	O
	dreamt	V	VBP	B-ADR
	colours	N	NNS	I-ADR
	and	&	CC	O
	lost	V	VBN	B-ADR
	my	D	PRP$	I-ADR
	fucking	A	NN	I-ADR
	mind	N	NN	I-ADR
	aghh!	!	NN	O
	0	0	0	O
Sentence: 107	high	A	JJ	O
	off	P	IN	O
	tramadol	N	NN	O
	and	&	CC	O
	venlafaxine	V	NN	O
	in	P	IN	O
	school	N	NN	O
	omg	!	NN	O
	help	V	NN	O
	i'm	L	VB	O
	falling	V	VBG	B-ADR
	asleep	R	RB	I-ADR
	here	R	RB	O
	0	0	0	O
Sentence: 108	i've	L	NN	O
	had	V	VBD	O
	a	D	DT	O
	lovely,	A	JJ	O
	relaxing	A	NN	O
	day,	N	NN	O
	but	&	CC	O
	end	V	VBP	O
	it	O	PRP	O
	weighed	V	VBD	O
	down	T	RB	O
	by	P	IN	O
	nonspecific	A	JJ	O
	foreboding	N	NN	O
	and	&	CC	O
	crushing	V	VBG	O
	sense	N	NN	O
	of	P	IN	O
	guilt	N	JJ	O
	#depression	#	NN	O
	#venlafaxine	#	NN	O
	0	0	0	O
Sentence: 109	holy	A	NN	O
	shit	N	VBD	O
	no	R	DT	O
	more	A	RBR	O
	xanax	N	NNS	O
	or	&	CC	O
	risperidone.	N	NN	O
	i	O	NN	O
	will	V	MD	O
	have	V	VB	O
	withdrawals.	N	NNS	O
	still	R	RB	O
	on	P	IN	O
	viibryd	^	NNS	O
	but	&	CC	O
	it's	L	JJ	O
	next.	A	IN	O
	it	O	PRP	O
	makes	V	VBZ	O
	me	O	PRP	O
	the	D	DT	O
	sickest.	A	NN	B-ADR
	0	0	0	O
Sentence: 110	@mvrcivl	@	JJ	O
	vyvanse	N	NN	O
	got	V	VBD	O
	me	O	PRP	O
	up	T	IN	O
	like	P	IN	O
	zombies..	N	NN	B-ADR
	xan's	G	NN	O
	put	V	VBD	O
	me	O	PRP	O
	down,	T	VB	O
	them	D	PRP	O
	bitches	N	NNS	O
	call	V	VB	O
	me	O	PRP	O
	romney..	V	VB	O
	the	D	DT	O
	way	N	NN	O
	i	O	JJ	O
	steady	A	JJ	O
	clown	N	NN	O
	#txfreestyle	#	NN	O
	#barrdout	#	NN	O
	0	0	0	O
Sentence: 111	@jordantaylor068	@	JJ	O
	yeah,	!	NN	O
	i'm	L	NN	O
	on	P	IN	O
	vyvanse	^	NN	O
	and	&	CC	O
	sometimes	R	RB	O
	i	O	NNS	O
	have	V	VBP	O
	to	P	TO	O
	be	V	VB	O
	reminded	V	VBN	O
	to	P	TO	O
	eat	V	VB	B-ADR
	because	P	IN	I-ADR
	i	O	NN	I-ADR
	just	R	RB	I-ADR
	forget.	V	NN	I-ADR
	0	0	0	O
Sentence: 112	vyvanse	^	NN	O
	make	V	VBP	O
	me	O	PRP	O
	so	R	IN	O
	hyper	A	JJ	B-ADR
	and	&	CC	O
	creative	A	JJ	O
	and	&	CC	O
	i	O	JJ	O
	think	V	NN	O
	of	P	IN	O
	so	R	RB	O
	many	A	JJ	O
	tweets	N	NNS	O
	0	0	0	O
Sentence: 113	vyvanse	^	NN	O
	=	,	VBZ	O
	5	$	CD	O
	lines	N	NNS	O
	of	P	IN	O
	coke.	N	NN	O
	can't.	V	NN	B-ADR
	stop.	V	NN	I-ADR
	moving.	V	NN	I-ADR
	0	0	0	O
Sentence: 114	@guccigreenery	@	NN	O
	i	O	NN	O
	felt	V	VBD	B-ADR
	drugged	V	VBN	I-ADR
	on	P	IN	O
	ritalin.	N	NN	O
	i	O	NN	O
	love	V	VBP	O
	vyvanse.	N	NN	O
	i	O	VBP	O
	can't	V	VBP	O
	tell	V	VB	O
	i'm	L	NN	O
	on	P	IN	O
	it	O	PRP	O
	except	V	IN	O
	for	P	IN	O
	feeling	V	VBG	O
	better	R	JJR	O
	and	&	CC	O
	calmer	A	JJR	O
	and	&	CC	O
	more	R	RBR	O
	structured	A	JJ	O
	0	0	0	O
Sentence: 115	when	R	WRB	O
	im	L	NN	O
	tweaked	V	VBD	O
	off	T	IN	O
	vyvanse	N	NN	O
	i	O	NN	O
	cant	V	VBP	O
	go	V	VB	O
	into	P	IN	O
	my	D	PRP$	O
	room...cuse	N	NN	O
	if	P	IN	O
	i	O	JJ	O
	look	V	VBP	O
	at	P	IN	O
	my	D	PRP$	O
	shoes	N	NNS	O
	ill	L	VB	O
	lose	V	JJ	B-ADR
	focus	N	NN	I-ADR
	of	P	IN	O
	everything	N	NN	O
	and	&	CC	O
	just	R	RB	O
	think	V	VB	O
	bout	P	IN	O
	them	O	PRP	O
	0	0	0	O
Sentence: 116	the	D	DT	O
	come	V	VBN	B-ADR
	down	T	RP	I-ADR
	on	P	IN	O
	vyvanse	^	NN	O
	kicks	V	NNS	O
	my	D	PRP$	O
	ass	N	NN	O
	every	D	DT	O
	time	N	NN	O
	0	0	0	O
Sentence: 1	do	V	VB	O
	u	O	NNS	O
	know	V	VB	O
	what	O	WP	O
	medications	N	NNS	O
	are	V	VBP	O
	r	V	NN	O
	for	P	IN	O
	bipolar	A	JJ	O
	depression?	N	NNS	O
	currently	R	RB	O
	#fda	V	VBP	O
	approved	V	VBN	O
	lamotrigine	N	JJ	O
	aka	G	NN	O
	#lamictal	#	NN	O
	0	0	0	O
Sentence: 2	thought	V	NN	O
	of	P	IN	O
	work	N	NN	O
	is	V	VBZ	O
	overwhelming	A	JJ	O
	me	O	PRP	O
	so	R	RB	O
	much	R	JJ	O
	i	O	NN	O
	feel	V	VBP	B-ADR
	like	P	IN	I-ADR
	crying	V	VBG	I-ADR
	but	&	CC	I-ADR
	can't	V	NNS	I-ADR
	because	P	RB	O
	olanzapine	^	NN	O
	has	V	VBZ	O
	me	O	PRP	O
	trapped	V	VBN	O
	in	P	IN	O
	a	D	DT	O
	zombie	N	NN	B-ADR
	state	N	NN	O
	#strugglewithin	#	NN	O
	0	0	0	O
Sentence: 3	5hrs	R	CD	O
	sleep	V	JJ	O
	last	A	JJ	O
	night	N	NN	O
	but	&	CC	O
	stayed	V	VBD	O
	awake	A	VBP	O
	today.	N	JJ	O
	lethargic	A	JJ	B-ADR
	&amp;	N	NNP	O
	low	A	JJ	O
	still.	R	NN	O
	in	P	IN	O
	bed	N	NN	O
	&amp;	N	NN	O
	can	V	MD	O
	feel	V	VB	O
	myself	O	PRP	O
	going	V	VBG	O
	hot	A	JJ	B-ADR
	&amp;	N	NNP	I-ADR
	cold	A	NN	I-ADR
	:(	E	NNP	O
	#venlafaxine	#	NNP	O
	#day7	#	NN	O
	0	0	0	O
Sentence: 4	my	D	PRP$	O
	urologist	N	JJ	O
	today	N	NN	O
	said	V	VBD	O
	that	O	IN	O
	trazodone	V	NN	O
	can	V	MD	O
	cause	V	VB	O
	priapism.	V	NN	O
	which	O	WDT	O
	is	V	VBZ	O
	an	D	DT	O
	erection	N	NN	O
	lasting	V	VBG	O
	4	$	CD	O
	hours.	N	NN	O
	i	O	NN	O
	will	V	MD	O
	never	R	RB	O
	take	V	VB	O
	that	O	IN	O
	sleeping	V	VBG	O
	pill	N	NN	O
	again	R	RB	O
	0	0	0	O
Sentence: 5	ciprofloxacin:	,	VB	O
	how	R	WRB	O
	do	V	VB	O
	you	O	PRP	O
	expect	V	VB	O
	to	P	TO	O
	sleep	V	VB	B-ADR
	when	R	WRB	O
	your	D	PRP$	O
	stomach	N	NN	B-ADR
	is	V	VBZ	I-ADR
	a	D	DT	I-ADR
	cement	N	NN	I-ADR
	mixer?	N	NN	I-ADR
	0	0	0	O
Sentence: 6	@dopamine_diva	@	JJ	O
	q	G	NN	O
	makes	V	VBZ	O
	me	O	PRP	O
	hungry.	A	JJ	B-ADR
	olanzapine	^	NN	O
	made	V	VBD	O
	me	O	PRP	O
	want	V	VB	B-ADR
	to	P	TO	I-ADR
	eat	V	VB	I-ADR
	my	D	PRP$	I-ADR
	own	A	JJ	I-ADR
	arm!	N	NN	I-ADR
	0	0	0	O
Sentence: 7	my	D	PRP$	O
	mood	N	NN	O
	swings	N	NNS	O
	are	V	VBP	O
	getting	V	VBG	O
	worse	A	JJR	O
	and	&	CC	O
	lamotrigine	^	VB	O
	isn't	V	NN	O
	helping	V	VBG	O
	at	P	IN	O
	all.�	D	NN	O
	0	0	0	O
Sentence: 8	wellbutrin,	A	NN	O
	zyprexa,	N	NN	O
	xanax,	N	NNP	O
	effexor,	G	VBZ	O
	lamotrigine,	G	JJ	O
	valium.	N	NN	O
	every	D	DT	O
	day.	N	NN	O
	i'm	L	VBZ	O
	not	R	RB	O
	even	R	RB	O
	a	D	DT	O
	person	N	NN	O
	anymore.	R	JJ	O
	i'm	L	NN	O
	a	D	DT	O
	parody	N	NN	B-ADR
	of	P	IN	I-ADR
	an	D	DT	I-ADR
	actual	A	JJ	I-ADR
	human	N	NN	I-ADR
	being.	V	NN	I-ADR
	0	0	0	O
Sentence: 9	i�m	L	NN	O
	going	V	VBG	O
	to	P	TO	O
	try	V	VB	B-ADR
	for	P	IN	I-ADR
	sleep.	V	JJ	I-ADR
	real	A	JJ	O
	sleep.	N	NN	O
	not	R	RB	O
	that	D	IN	O
	light	N	JJ	B-ADR
	bastard	N	NN	I-ADR
	that	P	WDT	O
	#venlafaxine	^	VBP	O
	brings	V	VBZ	O
	me.	O	NN	O
	0	0	0	O
Sentence: 10	cannot	V	NN	O
	decide	V	VB	O
	whether	P	IN	O
	to	P	TO	O
	take	V	VB	O
	meds	N	NNS	O
	today.	N	VB	O
	the	D	DT	O
	#venlafaxine	^	NN	O
	is	V	VBZ	O
	wiping	V	VBG	B-ADR
	me	O	PRP	I-ADR
	out	T	IN	I-ADR
	like	P	IN	O
	the	D	DT	O
	#citalopram	^	NNP	O
	did.	V	NN	O
	i	O	NN	O
	can't	V	VBP	B-ADR
	function	V	NN	I-ADR
	on	P	IN	O
	them.	O	NN	O
	#day11	#	NN	O
	0	0	0	O
Sentence: 11	after	P	IN	O
	taking	V	VBG	O
	olanzapine	N	NN	O
	i	O	NNS	O
	wake	V	VBP	O
	up	T	RB	O
	and	&	CC	O
	feel	V	VB	B-ADR
	like	P	IN	I-ADR
	i	O	NN	I-ADR
	am	V	VBP	I-ADR
	in	P	IN	I-ADR
	a	D	DT	I-ADR
	straight	A	JJ	I-ADR
	jacket	N	NN	I-ADR
	because	P	IN	O
	my	D	PRP$	O
	muscles	N	NNS	B-ADR
	feel	V	VB	I-ADR
	stiff	A	JJ	I-ADR
	0	0	0	O
Sentence: 12	another	D	DT	O
	night	N	NN	O
	of	P	IN	O
	'light'	N	NNP	B-ADR
	sleep.	N	NN	I-ADR
	feel	V	NN	I-ADR
	low.	A	JJ	I-ADR
	subdued.	A	NN	I-ADR
	sad.	A	NN	I-ADR
	#venlafaxine	#	NN	O
	#day12	#	NN	O
	0	0	0	O
Sentence: 13	if	P	IN	O
	i	O	JJ	O
	become	V	VBP	O
	high	A	JJ	O
	i	O	NN	O
	will	V	MD	O
	not	R	RB	O
	increase	V	VB	O
	the	D	DT	O
	lamotrigine	N	NN	O
	as	P	IN	O
	this	O	DT	O
	will	V	MD	O
	fuel	V	VB	O
	the	D	DT	O
	sleep	N	NN	B-ADR
	problems	N	NNS	I-ADR
	0	0	0	O
Sentence: 14	tonight	R	NN	O
	i	O	NN	O
	am	V	VBP	O
	taking	V	VBG	O
	my	D	PRP$	O
	#venlafaxine	N	NN	O
	in	P	IN	O
	the	D	DT	O
	evening	N	NN	O
	in	P	IN	O
	pursuit	N	NN	O
	of	P	IN	O
	better	A	JJR	O
	sleep	N	NN	O
	and	&	CC	O
	less	A	JJR	O
	tired	A	JJ	B-ADR
	daytimes.	N	NN	I-ADR
	wish	V	VB	O
	me	O	PRP	O
	luck.	N	VB	O
	0	0	0	O
Sentence: 15	@joesimpson475	@	JJ	O
	@major___tom	@	NN	O
	in	P	IN	O
	my	D	PRP$	O
	humble	A	JJ	O
	opinion	N	NN	O
	the	D	DT	O
	only	A	JJ	O
	reason	N	NN	O
	for	P	IN	O
	prescribing	V	VBG	O
	olanzapine	N	NN	O
	is	V	VBZ	O
	sedation.	N	JJ	O
	0	0	0	O
Sentence: 16	over-eaten	R	JJ	B-ADR
	again	R	RB	O
	just	R	RB	O
	before	P	IN	O
	bed.	N	JJ	O
	stuffed.	V	NN	O
	good	A	JJ	O
	chance	N	NN	O
	i	O	NN	O
	will	V	MD	O
	choke	V	VB	O
	on	P	IN	O
	my	D	PRP$	O
	own	A	JJ	O
	vomit	N	NN	O
	during	P	IN	O
	sleep.	N	NN	O
	i	O	NN	O
	blame	V	VBP	O
	#olanzapine	#	JJ	O
	#timetochange	#	NN	O
	#bipolar	#	NN	O
	0	0	0	O
Sentence: 17	@nevharvey	@	RB	O
	now	R	RB	O
	that	P	IN	O
	i'm	L	NN	O
	on	P	IN	O
	a	D	DT	O
	hefty	A	JJ	O
	dose	N	NN	O
	of	P	IN	O
	quetiapine	^	NN	O
	i	O	NN	O
	usually	R	RB	O
	sleep	V	VBP	O
	no	D	DT	O
	problem.	N	NN	O
	yet	R	RB	O
	the	D	DT	O
	anxiety	N	NN	O
	remains.	V	VBZ	O
	a	D	DT	O
	hangover	N	NN	O
	from	P	IN	O
	the	D	DT	O
	days	N	NNS	O
	when...	R	VBP	O
	0	0	0	O
Sentence: 18	ooooop.	^	IN	O
	anyone	N	NN	O
	know	V	VBP	O
	if	P	IN	O
	amoxicillin	N	NNS	O
	and	&	CC	O
	pregabalin	V	NN	O
	have	V	VBP	O
	an	D	DT	O
	interaction?	N	NN	B-ADR
	never	R	RB	O
	had	V	VBD	O
	one	$	CD	O
	with	P	IN	O
	fluoxetine	^	NN	O
	and	&	CC	O
	losartan...	R	NN	O
	so	R	RB	O
	dizzy!	A	JJ	B-ADR
	0	0	0	O
Sentence: 19	husband	N	NN	O
	said	V	VBD	O
	i	O	NN	O
	was	V	VBD	O
	a	D	DT	O
	little	A	JJ	O
	'high'	N	JJ	O
	tonight	N	NN	O
	so	P	RB	O
	encouraged	V	VBD	O
	me	O	PRP	O
	to	P	TO	O
	take	V	VB	O
	7.5mg	$	CD	O
	of	P	IN	O
	olanzapine.	^	NN	O
	now	R	RB	O
	feel	V	VBP	O
	really	R	RB	O
	really	R	RB	O
	really	R	RB	O
	sleepy,	A	JJ	B-ADR
	zzzz....	G	NN	O
	0	0	0	O
Sentence: 20	@ital_livity	@	NN	O
	not	R	RB	O
	getting	V	VBG	O
	any	D	DT	O
	better	R	JJR	O
	here	R	RB	O
	so	R	RB	O
	dragging	V	VBG	O
	myself	O	PRP	O
	to	P	TO	O
	gp.	^	VB	O
	i'd	L	NN	O
	rather	R	RB	O
	be	V	VB	O
	mad	A	JJ	O
	than	P	IN	O
	comatose!	V	NNS	B-ADR
	hope	V	VBP	O
	ur	L	JJ	O
	doing	V	VBG	O
	ok	!	JJ	O
	#quetiapine	#	NN	O
	0	0	0	O
Sentence: 21	@any1mouse	@	NN	O
	jus	R	NN	O
	gt	V	NN	O
	bck	V	NN	O
	myself,	O	NN	O
	hes	L	NNS	O
	put	V	VBD	O
	me	O	PRP	O
	on	P	IN	O
	citalopram	^	NN	O
	in	P	IN	O
	addition	N	NN	O
	2	P	CD	O
	the	D	DT	O
	quetiapine!	^	NN	O
	im	L	VBZ	O
	a	D	DT	O
	bit	N	RB	O
	worried	V	JJ	O
	as	P	IN	O
	citalopram	^	NN	O
	has	V	VBZ	O
	made	V	VBN	O
	me	O	PRP	O
	manic	A	JJ	B-ADR
	before	P	IN	O
	0	0	0	O
Sentence: 22	stop	V	NN	O
	taking	V	VBG	O
	trazodone	N	NN	O
	and	&	CC	O
	call	V	VB	O
	your	D	PRP$	O
	doctor	N	NN	O
	at	P	IN	O
	once	R	RB	O
	if	P	IN	O
	you	O	PRP	O
	have	V	VBP	O
	a	D	DT	O
	penis	N	NN	O
	erection	N	NN	O
	that	P	WDT	O
	is	V	VBZ	O
	painful	A	JJ	O
	or	&	CC	O
	lasts	V	VBZ	O
	6	$	CD	O
	hours	N	NNS	O
	or	&	CC	O
	longer.my	U	JJ	O
	sleeping	V	NN	O
	pills	N	NNS	O
	0	0	0	O
Sentence: 23	rp	G	NN	O
	mcmurphy	^	NN	O
	was	V	VBD	O
	right	R	JJ	O
	about	P	IN	O
	the	D	DT	O
	trazodone	N	NN	O
	being	V	VBG	O
	my	D	PRP$	O
	new	A	JJ	O
	favorite	A	JJ	O
	bed-buddy.	N	JJ	O
	rip,	V	NN	O
	melatonin	N	NN	O
	dreams.	N	NN	B-ADR
	you	O	PRP	O
	were	V	VBD	O
	getting	V	VBG	O
	too	R	RB	O
	weird	A	JJ	O
	-	,	:	O
	even	R	RB	O
	for	P	IN	O
	me.	O	NN	O
	0	0	0	O
Sentence: 24	tearful	^	NN	B-ADR
	this	D	DT	O
	morning.	N	NN	O
	desperately	R	RB	O
	poor	A	JJ	B-ADR
	nights	N	NNS	I-ADR
	sleep.	N	VBP	I-ADR
	utterly	R	RB	O
	fucked	V	VBN	O
	up	T	RP	O
	by	P	IN	O
	withdrawing	V	VBG	B-ADR
	so	R	RB	O
	quickly	R	RB	O
	from	P	IN	O
	lamotrigine	^	NN	O
	0	0	0	O
Sentence: 25	joints	N	NNS	B-ADR
	killing	V	VBG	I-ADR
	me	O	PRP	I-ADR
	now	R	RB	O
	i	O	VBP	O
	have	V	VBP	O
	gone	V	VBN	O
	back	R	RB	O
	up	T	RB	O
	on	P	IN	O
	the	D	DT	O
	lamotrigine.	N	JJ	O
	sick	A	NN	O
	of	P	IN	O
	side	N	NN	O
	effects.	N	NN	O
	sick	A	NN	O
	of	P	IN	O
	meds.	N	NN	O
	want	V	VBP	O
	my	D	PRP$	O
	own	A	JJ	O
	self	N	NN	O
	back.	R	NN	O
	knackered	A	VBD	B-ADR
	today	N	NN	O
	0	0	0	O
Sentence: 26	me:	O	VB	O
	how	R	WRB	O
	is	V	VBZ	O
	your	D	PRP$	O
	depression	N	NN	O
	now	R	RB	O
	that	O	IN	O
	you�re	L	NN	O
	on	P	IN	O
	fluoxetine?	^	JJ	O
	pt:	N	NN	O
	i	O	NN	O
	don�t	V	VBP	O
	have	V	VBP	O
	depression.	N	VBN	O
	i	O	NNS	O
	have	V	VBP	O
	fibromyalgia.	N	VBN	O
	me:	N	NNS	O
	&lt;sigh&gt;	G	VBP	O
	0	0	0	O
Sentence: 27	me:	O	NN	O
	why	R	WRB	O
	have	V	VBP	O
	i	O	VBN	O
	been	V	VBN	O
	sectioned,	V	JJ	O
	what	O	WP	O
	psychotic	A	JJ	O
	symptoms	N	NNS	O
	do	V	VBP	O
	i	O	VB	O
	have?	V	VB	O
	psychiatrist:	N	JJ	O
	dancing.	V	NN	O
	i	O	NN	O
	am	V	VBP	O
	now	R	RB	O
	addicted	V	VBN	B-ADR
	to	P	TO	O
	the	D	DT	O
	antipsychotic	N	JJ	O
	olanzapine	N	NN	O
	0	0	0	O
Sentence: 28	@bella_astre	@	JJ	O
	@mrs_kittyo	@	NNP	O
	i've	L	NN	O
	had	V	VBD	O
	chronic	A	JJ	O
	insomnia	N	NN	O
	for	P	IN	O
	as	R	RB	O
	long	A	JJ	O
	as	P	IN	O
	i	O	NN	O
	can	V	MD	O
	remember	V	VB	O
	because	P	IN	O
	my	D	PRP$	O
	brain	N	NN	O
	won't	V	NN	O
	shut	V	VBD	O
	up.	T	JJ	O
	low	A	JJ	O
	dose	N	NN	O
	of	P	IN	O
	quetiapine...	^	NN	O
	0	0	0	O
Sentence: 29	coming	V	VBG	B-ADR
	off	T	RP	I-ADR
	#quetiapine	^	NN	O
	is	V	VBZ	O
	harder	A	JJR	O
	than	P	IN	O
	u	O	JJ	O
	think.	V	JJ	O
	nausea	N	NN	B-ADR
	sickness	N	NN	I-ADR
	hot	A	JJ	I-ADR
	and	&	CC	I-ADR
	cold	A	JJ	I-ADR
	shivers	N	NNS	I-ADR
	twitching	V	VBG	I-ADR
	headache	N	NN	I-ADR
	#bipolar	#	JJ	O
