Sentence #	Word	POS	NPOS	Tag	
	:	~	:	O
	nothing	N	NN	O
	more	R	RBR	O
	satisfying	A	NN	O
	than	P	IN	O
	crossing	V	VBG	O
	something	N	NN	O
	of�	G	NN	O
	0	0	0	O
Sentence: 424	1	$	CD	O
	power	N	NN	O
	point	N	NN	O
	,	,	,	O
	2	$	CD	O
	short	A	JJ	O
	stories	N	NNS	O
	,	,	,	O
	half	N	NN	O
	of	P	IN	O
	a	D	DT	O
	small	A	JJ	O
	book	N	NN	O
	,	,	,	O
	and	&	CC	O
	an	D	DT	O
	epic	N	NN	O
	poem	N	NN	O
	=	,	NNP	O
	#longnight	#	NNP	O
	and	&	CC	O
	#vyvanse	#	NN	O
	0	0	0	O
Sentence: 425	i	O	NN	O
	haven't	V	VBP	B-ADR
	slept	V	VBN	I-ADR
	in	P	IN	O
	2	$	CD	O
	days	N	NNS	O
	due	A	JJ	O
	to	P	TO	O
	#vyvanse	#	VB	O
	0	0	0	O
Sentence: 426	i	O	JJ	O
	feel	V	VBP	O
	like	P	IN	O
	wonder	A	JJR	O
	women	N	NNS	O
	when	R	WRB	O
	my	D	PRP$	O
	vyvanse	N	NN	O
	starts	V	VBZ	O
	kickin	V	FW	O
	in	P	IN	O
	#magicpill	#	NN	O
	0	0	0	O
Sentence: 427	rt	~	NN	O
	@uffelanie	@	NN	O
	:	~	:	O
	just	R	RB	O
	wondering	V	VBG	O
	where	R	WRB	O
	the	D	DT	O
	side	N	NN	O
	effect	N	NN	O
	of	P	IN	O
	hating	V	VBG	B-ADR
	the	D	DT	I-ADR
	world	N	NN	I-ADR
	is	V	VBZ	O
	stated	V	VBN	O
	on	P	IN	O
	vyvanse	^	NN	O
	advertisements	N	NNS	O
	?	,	.	O
	0	0	0	O
Sentence: 428	why	R	WRB	O
	is	V	VBZ	O
	my	D	PRP$	O
	brain	N	NN	B-ADR
	so	R	RB	I-ADR
	retarded	A	VBD	I-ADR
	when	R	WRB	O
	my	D	PRP$	O
	vyvanse	N	NN	O
	wears	V	VBZ	O
	off	T	IN	O
	?	,	.	O
	0	0	0	O
Sentence: 429	it's	L	NN	O
	about	P	IN	O
	to	P	TO	O
	be	V	VB	O
	a	D	DT	O
	lovely	A	JJ	O
	vyvanse	N	NN	O
	night	N	NN	O
	,	,	,	O
	too	R	RB	O
	bad	A	JJ	O
	i	O	NN	O
	ate	V	NN	O
	0	0	0	O
Sentence: 430	trampeze	^	NN	O
	showed	V	VBD	O
	that	O	IN	O
	zoledronic	V	JJ	O
	acid	N	NN	O
	and	&	CC	O
	strontium-89	$	NN	O
	had	V	VBD	O
	no	D	DT	O
	significant	A	JJ	O
	effect	N	NN	O
	on	P	IN	O
	clinical	A	JJ	O
	progression	N	NN	O
	free	A	JJ	O
	survival	N	NN	O
	.	,	.	O
	#asco	#	NN	O
	0	0	0	O
Sentence: 431	@stacymadern	@	JJ	O
	thats	L	VBZ	O
	the	D	DT	O
	prob	N	NN	O
	with	P	IN	O
	zyprexa	N	NN	O
	its	L	PRP$	O
	for	P	IN	O
	ppl	N	NN	O
	with	P	IN	O
	bi-polar	A	JJ	O
	or	&	CC	O
	schizophrenia	N	VB	O
	its	L	PRP$	O
	really	R	RB	O
	strong	A	JJ	O
	when	R	WRB	O
	you	O	PRP	O
	wake	V	VBP	O
	up	T	RP	O
	your	D	PRP$	O
	drowsy	A	NN	B-ADR
	for	P	IN	O
	6	$	CD	O
	hrs	N	NN	O
	0	0	0	O
Sentence: 432	can	V	MD	O
	you	O	PRP	O
	stop	V	VB	O
	pacing	V	VBG	O
	up	T	RB	O
	and	&	CC	O
	down	R	RB	O
	on	P	IN	O
	the	D	DT	O
	train	N	NN	O
	and	&	CC	O
	get	V	VB	O
	some	D	DT	O
	zyprexa	N	NN	O
	you	O	PRP	O
	psycho	A	VBP	O
	0	0	0	O
Sentence: 433	rt	~	NN	O
	@tmfbreaking	@	NN	O
	:	~	:	O
	fda	^	NN	O
	investigating	V	VBG	O
	2	$	CD	O
	deaths	N	NNS	O
	that	P	WDT	O
	occurred	V	VBD	O
	after	P	IN	O
	patients	N	NNS	O
	were	V	VBD	O
	injected	V	VBN	O
	with	P	IN	O
	$lly	^	RB	O
	antipsychotic	^	JJ	O
	zyprexa	N	NN	O
	relprevv	N	NN	O
	.	,	.	O
	$lly	G	RB	O
	http	U	JJ	O
	:	~	:	O
	�	,	NN	O
	0	0	0	O
Sentence: 434	rt	~	NN	O
	@fda_drug_info	@	NN	O
	:	~	:	O
	#fda	#	JJ	O
	drug	N	NN	O
	safety	N	NN	O
	communication	N	NN	O
	:	,	:	O
	fda	^	NN	O
	is	V	VBZ	O
	investigating	V	VBG	O
	two	$	CD	O
	deaths	N	NNS	O
	following	V	VBG	O
	injection	N	NN	O
	of	P	IN	O
	#zyprexa	N	NNP	O
	relprevv	N	NN	O
	http	N	NN	O
	:	~	:	O
	//t.co/xr�	G	NN	O
	0	0	0	O
Sentence: 435	@ahmad_alaseer	@	NN	O
	@fadl_shakker	@	NN	O
	guys	N	NN	O
	!	,	.	O
	you	O	PRP	O
	are	V	VBP	O
	delusional	A	JJ	O
	!	,	.	O
	you	O	PRP	O
	should	V	MD	O
	seek	V	VB	O
	help	N	NN	O
	!	,	.	O
	risperdal	N	NN	O
	or	&	CC	O
	zyprexa	N	NN	O
	would	V	MD	O
	do	V	VB	O
	the	D	DT	O
	job	N	NN	O
	!	,	.	O
	0	0	0	O
Sentence: 436	i	O	NN	O
	can't	V	VBD	O
	even	R	RB	O
	fucking	V	VBG	O
	restrict	V	NN	O
	anymore	R	RB	O
	.	,	.	O
	i	O	VB	O
	just	R	RB	B-ADR
	eat	V	NN	I-ADR
	,	,	,	I-ADR
	and	&	CC	I-ADR
	eat	V	NN	I-ADR
	.	,	.	O
	maybe	R	RB	O
	it's	L	JJ	O
	bc	P	NN	O
	of	P	IN	O
	the	D	DT	O
	zyprexa	N	NN	O
	.	,	.	O
	the	D	DT	O
	other	A	JJ	O
	med	N	NN	O
	should	V	MD	O
	help	V	VB	O
	with	P	IN	O
	that	O	DT	O
	,	,	,	O
	but	&	CC	O
	idk	L	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 437	@njmanura	@	NN	O
	zyprexa	N	NN	O
	had	V	VBD	O
	me	O	PRP	O
	sleep	V	JJ	B-ADR
	walking	V	NN	I-ADR
	!	,	.	O
	!	,	.	O
	!	,	.	O
	0	0	0	O
Sentence: 1	when	R	WRB	O
	i	O	NN	O
	can't	V	VBP	O
	sleep	V	NN	O
	i	O	JJ	O
	start	V	VBP	O
	list	N	VB	O
	the	D	DT	O
	drugs	N	NNS	O
	i	O	VBP	O
	know	V	VBP	O
	if	P	IN	O
	alphabetical	A	JJ	O
	order	N	NN	O
	-	,	:	O
	abciximab	N	NN	O
	,	,	,	O
	acamprosate	N	NN	O
	,	,	,	O
	alendronate..	N	NN	O
	.	,	.	O
	zzzzzz(olpidem	G	NN	O
	,	,	,	O
	opiclone)..	^	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 2	@doctorcaldwell	@	NN	O
	alendronate	N	NN	O
	works	V	NNS	O
	in	P	IN	O
	elderly	A	JJ	O
	.	,	.	O
	intended	V	VBN	O
	benefits	N	NNS	O
	are	V	VBP	O
	relevant	A	JJ	O
	.	,	.	O
	issues	N	NNS	O
	are	V	VBP	O
	compliance/tolerability	N	NN	O
	and	&	CC	O
	life	N	NN	O
	expectancy&gt;	N	VBP	O
	1	$	CD	O
	yr	N	NN	O
	0	0	0	O
Sentence: 3	{1}	$	JJ	O
	alendronate	N	NN	O
	is	V	VBZ	O
	a	D	DT	O
	bisphosphonate	N	NN	O
	used	V	VBN	O
	to	P	TO	O
	treat	V	VB	O
	oseoporosis	^	NN	O
	and	&	CC	O
	paget's	Z	JJ	O
	disease	N	NN	O
	.	,	.	O
	how	R	WRB	O
	should	V	MD	O
	the	D	DT	O
	patient	N	NN	O
	take	V	VB	O
	it	O	PRP	O
	?	,	.	O
	http	U	NN	O
	:	~	:	O
	//t.co/dgu1barbha	G	NN	O
	0	0	0	O
Sentence: 4	apixaban	^	NN	O
	:	,	:	O
	factor	N	NN	O
	xa	G	NNP	O
	inhibitor	N	NN	O
	for	P	IN	O
	stroke	N	NN	O
	prevention	N	NN	O
	in	P	IN	O
	patients	N	NNS	O
	with	P	IN	O
	nonvalvular	^	JJ	O
	atrial	^	JJ	O
	fibrillation	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 5	giancarlo	^	NN	O
	agnelli	^	NN	O
	just	R	RB	O
	presented	V	VBN	O
	good	A	JJ	O
	r�sults	N	NNS	O
	of	P	IN	O
	#amplify	V	NNP	O
	study	N	NN	O
	#apixaban	#	NN	O
	in	P	IN	O
	treatment	N	NN	O
	of	P	IN	O
	pe	^	NN	O
	and	&	CC	O
	dvt	N	NN	O
	#isth2013	#	NN	O
	http	U	NN	O
	:	~	:	O
	//t.co/pswj9oeakv	G	NN	O
	0	0	0	O
Sentence: 6	rt	~	NN	O
	@cmichaelgibson	@	NN	O
	:	~	:	O
	oral	A	JJ	O
	#apixaban	#	JJ	O
	non-inferior	N	JJ	O
	in	P	IN	O
	effectiveness	N	NN	O
	&	&	CC	O
	lowers	V	NNS	O
	bleeding	V	VBG	O
	c/w	N	NN	O
	warfarin	N	NN	O
	in	P	IN	O
	acute	A	JJ	O
	venous	N	JJ	O
	thromboembolism	N	NN	O
	#nejm	#	NNP	O
	http	U	NN	O
	:	~	:	O
	�	E	NN	O
	0	0	0	O
Sentence: 7	rt	~	NN	O
	@cmichaelgibson	@	NN	O
	:	~	:	O
	#apixaban	#	JJ	O
	/	,	NN	O
	#eliquis	#	NN	O
	reduced	V	VBD	O
	major	A	JJ	O
	bleeding	V	NN	O
	from	P	IN	O
	1.8%	$	CD	O
	to	P	TO	O
	0.6%	$	CD	O
	vs	P	NN	O
	#warfarin	N	NN	O
	in	P	IN	O
	acute	A	JJ	O
	venous	N	JJ	O
	thromboembolism	N	NN	O
	patients	N	NNS	O
	htt�	P	VBP	O
	0	0	0	O
Sentence: 8	@ciproispoison	@	NN	O
	avelox	^	NN	O
	got	V	VBD	O
	me	O	PRP	O
	.	,	.	O
	central	R	JJ	B-ADR
	nervous	A	JJ	I-ADR
	system	N	NN	I-ADR
	breakdown	N	NN	I-ADR
	.	,	.	O
	0	0	0	O
Sentence: 9	@drjudystone	@	CD	O
	dr-read	V	JJ	O
	you	O	PRP	O
	know	V	VBP	O
	side	N	JJ	O
	effects	N	NNS	O
	of	P	IN	O
	levaquin	N	NN	O
	,	,	,	O
	avelox	^	NN	O
	,	,	,	O
	and	&	CC	O
	cipro-true	N	NNS	O
	?	,	.	O
	can	V	MD	O
	you	O	PRP	O
	help	V	VB	O
	people	N	NNS	O
	suffering-drs	V	JJ	O
	.	,	.	O
	tell	V	VB	O
	us	O	PRP	O
	in	P	IN	O
	our	D	PRP$	O
	mindno	A	NN	O
	way	N	NN	O
	0	0	0	O
Sentence: 10	does	V	VBZ	O
	anybody	N	NN	O
	take	V	VB	O
	baclofen	T	NN	O
	?	,	.	O
	so	R	RB	O
	,	,	,	O
	what	O	WP	O
	dose	N	VB	O
	?	,	.	O
	just	R	RB	O
	curious	A	JJ	O
	.	,	.	O
	i	O	NN	O
	now	R	RB	O
	take	V	VBP	O
	50mg	N	CD	O
	a	D	DT	O
	day	N	NN	O
	can	V	MD	O
	you	O	PRP	O
	rt	V	VB	O
	please	V	VB	O
	@positiveaboutms	@	NNP	O
	?	,	.	O
	0	0	0	O
Sentence: 11	@carolewhelan	@	NN	O
	i	O	NN	O
	find	V	VBP	O
	the	D	DT	O
	baclofen	^	NN	O
	worse	A	NN	O
	,	,	,	O
	it	O	PRP	O
	has	V	VBZ	O
	left	V	VBN	O
	me	O	PRP	O
	in	P	IN	O
	a	D	DT	O
	tired/sleepy	A	NN	B-ADR
	fog	N	NN	I-ADR
	all	D	DT	O
	day	N	NN	O
	-	,	:	O
	the	D	DT	O
	codeine	N	NN	O
	i	O	NN	O
	can	V	MD	O
	(mostly)	R	VB	O
	deal	N	NN	O
	with	P	IN	O
	.	,	.	O
	0	0	0	O
Sentence: 12	yay	!	NN	O
	mom's	L	NN	O
	giving	V	VBG	O
	me	O	PRP	O
	baclofen	R	IN	O
	when	R	WRB	O
	i	O	JJ	O
	get	V	VBP	O
	home~	N	JJ	O
	i'll	L	NN	O
	probably	R	RB	O
	still	R	RB	O
	be	V	VB	O
	gorked	A	VBN	B-ADR
	for	P	IN	O
	my	D	PRP$	O
	physics	N	NNS	O
	final	A	JJ	O
	but	&	CC	O
	i	O	JJ	O
	kinda	R	VBP	O
	don't	V	JJ	O
	give	V	VB	O
	a	D	DT	O
	fuck	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 13	@50thingsb450	@	JJ	O
	er	!	NN	O
	!	,	.	O
	struggling	V	VBG	O
	with	P	IN	O
	diazepam	N	NN	O
	and	&	CC	O
	increased	V	VBD	O
	baclofen	N	NN	O
	.	,	.	O
	back	R	NN	O
	is	V	VBZ	O
	obvs	R	VBN	O
	still	R	RB	O
	in	P	IN	O
	trouble	N	NN	O
	:	,	:	O
	(	,	(	O
	0	0	0	O
Sentence: 14	i	O	NN	O
	took	V	VBD	O
	some	D	DT	O
	baclofen	^	NN	O
	and	&	CC	O
	i	O	NN	O
	dont	V	VBP	O
	feel	V	VB	O
	a	D	DT	O
	little	A	JJ	O
	but	&	CC	O
	drowsy	A	JJ	O
	!	,	.	O
	#wtf	#	NN	O
	#backspasms	#	NNS	O
	0	0	0	O
Sentence: 15	i	O	NN	O
	think	V	VBP	O
	baclofen	^	NN	O
	might	V	MD	O
	make	V	VB	B-ADR
	me	O	PRP	I-ADR
	a	D	DT	I-ADR
	bigger	A	JJR	I-ADR
	asshole	N	NN	I-ADR
	than	P	IN	O
	usual	A	JJ	O
	.	,	.	O
	:	~	:	O
	/	,	NN	O
	0	0	0	O
Sentence: 16	@neph0079@positiveaboutms	$	NN	O
	i	O	NNS	O
	take	V	VBP	O
	baclofen	N	NN	O
	"	,	NNP	O
	"	,	NNP	O
	can't	V	NN	B-ADR
	sleep	V	NN	I-ADR
	!	,	.	O
	want	V	VBP	O
	to	P	TO	O
	sleep	V	VB	O
	!	,	.	O
	"	,	NN	O
	"	,	NN	O
	help	V	NN	O
	!	,	.	O
	0	0	0	O
Sentence: 17	pipetting	V	VBG	O
	some	D	DT	O
	human	A	JJ	O
	plasma	N	NN	O
	into	P	IN	O
	test	N	NN	O
	tubes	N	NNS	O
	to	P	TO	O
	be	V	VB	O
	run	V	VBN	O
	in	P	IN	O
	the	D	DT	O
	baclofen	^	NN	O
	assay	N	VBP	O
	#scienceswag	#	NN	O
	0	0	0	O
Sentence: 18	@dystoniasociety	@	NN	O
	i	O	NN	O
	would	V	MD	O
	like	V	VB	O
	to	P	TO	O
	know	V	VB	O
	what	O	WP	O
	everyone	N	NN	O
	else's	S	JJ	O
	experience	N	NN	O
	are	V	VBP	O
	of	P	IN	O
	baclofen	^	NN	O
	and	&	CC	O
	clonazepam	N	NN	O
	.	,	.	O
	do	V	VBP	O
	they	O	PRP	O
	get	V	VB	O
	dry	A	JJ	B-ADR
	nose	N	JJ	I-ADR
	/	,	NNS	O
	throat	N	NN	B-ADR
	?	,	.	O
	0	0	0	O
Sentence: 19	boniva	^	NN	O
	would've	V	NN	O
	been	V	VBN	O
	better	R	RBR	O
	properly	R	RB	O
	named	V	VBN	O
	as	P	IN	O
	an	D	DT	O
	erectile	N	JJ	B-ADR
	dysfunction	N	NN	I-ADR
	drug	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 20	i'm	L	NN	O
	sorry	A	NN	O
	you	O	PRP	O
	have	V	VBP	O
	ostrich	N	JJ	O
	halitosis	N	NN	B-ADR
	@daniellejmoody	@	NN	O
	but	&	CC	O
	that	O	DT	O
	is	V	VBZ	O
	a	D	DT	O
	side	N	JJ	O
	effect	N	NN	O
	of	P	IN	O
	once	R	RB	O
	monthly	A	JJ	O
	boniva	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 21	@speeeeedbird	@	NN	O
	over	P	IN	O
	your	D	PRP$	O
	knee	N	NN	O
	?	,	.	O
	are	V	VBP	O
	you	O	PRP	O
	sure	A	JJ	O
	that's	L	JJ	O
	safe	A	JJ	O
	w/your	P	NN	O
	osteoporosis	N	NN	O
	&	&	CC	O
	arthritis	N	NN	O
	?	,	.	O
	should	V	MD	O
	have	V	VB	O
	taken	V	VBN	O
	your	D	PRP$	O
	once	R	RB	O
	a	D	DT	O
	month	N	NN	O
	boniva	N	NN	O
	.	,	.	O
	#kidding	#	VBG	O
	0	0	0	O
Sentence: 22	@rayfierce_	@	NNS	O
	like	P	IN	O
	sally	^	RB	O
	field	^	NN	O
	says..	V	NN	O
	.	,	.	O
	we	O	PRP	O
	have	V	VBP	O
	this	D	DT	O
	one	$	CD	O
	body	N	NN	O
	and	&	CC	O
	this	D	DT	O
	one	$	CD	O
	life	N	NN	O
	.	,	.	O
	take	V	VB	O
	boniva	T	NN	O
	0	0	0	O
Sentence: 23	rt	~	JJ	O
	@bizjournalism	@	NN	O
	:	~	:	O
	rt	~	NN	O
	@propublica	@	NN	O
	:	~	:	O
	17	$	CD	O
	of	P	IN	O
	the	D	DT	O
	top	A	JJ	O
	20	$	CD	O
	prescribers	N	NNS	O
	of	P	IN	O
	blood	N	NN	O
	pressure	N	NN	O
	drug	N	NN	O
	bystolic	N	NN	O
	received	V	VBD	O
	speaking	V	VBG	O
	fees	N	NNS	O
	from	P	IN	O
	its	D	PRP$	O
	maker	N	NN	O
	.	,	.	O
	http�	!	NN	O
	0	0	0	O
Sentence: 24	canagliflozin	^	NN	O
	demonstrates	V	VBZ	O
	better	A	RBR	O
	glycemic	^	JJ	O
	control	N	NN	O
	and	&	CC	O
	body	N	NN	O
	weight	N	JJ	O
	reduction	N	NN	O
	versus	P	NN	O
	sitagliptin	V	NN	O
	in	P	IN	O
	a	D	DT	O
	52	$	CD	O
	weeks	N	NNS	O
	clinical	A	JJ	O
	study	N	NN	O
	#2013ada	#	NN	O
	0	0	0	O
Sentence: 25	cipro	N	JJ	O
	tablets	N	NNS	O
	are	V	VBP	O
	present	A	JJ	O
	inward	A	RB	O
	100	$	CD	O
	mg	N	NNS	O
	,	,	,	O
	250	$	CD	O
	mg	N	NN	O
	,	,	,	O
	500	$	CD	O
	mg	N	NN	O
	,	,	,	O
	750	$	CD	O
	mg	N	NN	O
	baton	N	NN	O
	1000	$	CD	O
	mg	N	NN	O
	.	,	.	O
	:	,	:	O
	0	0	0	O
Sentence: 26	the	D	DT	O
	fluoroquinolone	^	JJ	O
	syndrome	^	JJ	O
	&lt;-have	V	NN	O
	you	O	PRP	O
	experienced	V	VBD	O
	side	N	JJ	O
	effects	N	NNS	O
	from	P	IN	O
	taking	V	VBG	O
	quinolones	D	NNS	O
	antibiotics	N	NNS	O
	(e.g	N	VBP	O
	.	,	.	O
	cipro)	N	NN	O
	?	,	.	O
	0	0	0	O
Sentence: 27	a	D	DT	O
	double	A	JJ	O
	shot	N	NN	O
	of	P	IN	O
	africa	^	NN	O
	with	P	IN	O
	a	D	DT	O
	cipro	N	JJ	O
	chaser	N	NN	O
	#stomachparty	#	NN	O
	#ethiopiaspring2013	#	NN	O
	0	0	0	O
Sentence: 28	@ciproispoison	@	NN	O
	ironically	R	RB	O
	,	,	,	O
	the	D	DT	O
	pulmonologist	N	NN	O
	i	O	NN	O
	work	V	NN	O
	with	P	IN	O
	told	V	JJ	O
	me	O	PRP	O
	about	P	IN	O
	his	D	PRP$	O
	own	A	JJ	O
	devastating	A	VBG	O
	bout	P	NN	O
	with	P	IN	O
	'tendonitis'	N	NNS	B-ADR
	after	P	IN	O
	cipro	N	NN	O
	0	0	0	O
Sentence: 29	@_cimmy_	@	JJ	O
	thanks	N	NNS	O
	!	,	.	O
	yes	!	NNS	O
	,	,	,	O
	after	P	IN	O
	i	O	NN	O
	was	V	VBD	O
	prescribed	V	VBN	O
	cipro	N	VBZ	O
	a	D	DT	O
	few	A	JJ	O
	years	N	NNS	O
	ago	R	RB	O
	,	,	,	O
	and	&	CC	O
	it	O	PRP	O
	really	R	RB	O
	messed	V	VBD	O
	me	O	PRP	O
	up	T	IN	O
	,	,	,	O
	i	O	VB	O
	am	V	VBP	O
	quite	R	RB	O
	wary	A	JJ	O
	of	P	IN	O
	broad	A	JJ	O
	spectrum	N	NN	O
	ones	N	NNS	O
	.	,	.	O
	0	0	0	O
Sentence: 30	if	P	IN	O
	you	O	PRP	O
	talk	V	VBP	O
	bad	A	JJ	O
	about	P	IN	O
	lebron	^	NN	O
	i	O	NNS	O
	hope	V	VBP	O
	a	D	DT	O
	thug	N	JJ	O
	shoots	V	NNS	O
	off	T	IN	O
	your	D	PRP$	O
	great	A	JJ	O
	toe	N	NN	O
	and	&	CC	O
	all	D	PDT	O
	the	D	DT	O
	vancomycin	N	NN	O
	and	&	CC	O
	cipro	N	NN	O
	in	P	IN	O
	the	D	DT	O
	world	N	NN	O
	cant	V	NN	O
	cure	V	NN	O
	the	D	DT	O
	infection	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 31	@integratemd	@	NN	O
	i	O	NN	O
	sure	A	VBP	O
	wish	V	JJ	O
	my	D	PRP$	O
	doctor	N	NN	O
	had	V	VBD	O
	told	V	VBN	O
	me	O	PRP	O
	cipro	N	VB	O
	could	V	MD	O
	disable	V	VB	B-ADR
	me	O	PRP	O
	for	P	IN	O
	life	N	NN	O
	!	,	.	O
	there	R	EX	O
	was	V	VBD	O
	never	R	RB	O
	any	D	DT	O
	mention	N	NN	O
	of	P	IN	O
	that	O	DT	O
	.	,	.	O
	now	R	RB	O
	i'm	L	VBZ	O
	crippled	A	VBN	B-ADR
	.	,	.	O
	0	0	0	O
Sentence: 32	@heidita22	@	JJ	O
	@joanjacobs4	@	NNP	O
	dr	^	NN	O
	said	V	VBD	O
	i	O	NNS	O
	have	V	VBP	O
	blood	N	NN	O
	,	,	,	O
	puss	N	NN	O
	,	,	,	O
	red	A	JJ	O
	n	&	JJ	O
	white	A	JJ	O
	blood	N	NN	O
	cells	N	NNS	O
	in	P	IN	O
	my	D	PRP$	O
	urine	N	NN	O
	.	,	.	O
	gave	V	VBD	O
	me	O	PRP	O
	cipro	N	JJ	O
	n	&	FW	O
	told	V	VBD	O
	me	O	PRP	O
	to	P	TO	O
	see	V	VB	O
	urologist	N	JJ	O
	monday	N	NN	O
	0	0	0	O
Sentence: 33	@abdulhabiba	@	NNS	O
	hope	V	VBP	O
	u	O	NNS	O
	are	V	VBP	O
	fine	A	JJ	O
	now	R	RB	O
	.	,	.	O
	just	R	RB	O
	finished	V	VBN	O
	taking	V	VBG	O
	mine	O	NN	O
	also	R	RB	O
	last	A	JJ	O
	month	N	NN	O
	.	,	.	O
	cipro	N	JJ	O
	tab	N	NN	O
	and	&	CC	O
	d	D	NN	O
	rest..	N	NN	O
	.	,	.	O
	so	R	RB	O
	i	O	JJ	O
	dnt	V	VBP	O
	need	V	VBP	O
	them	O	PRP	O
	again	R	RB	O
	.	,	.	O
	0	0	0	O
Sentence: 34	@ciproispoison	@	NN	O
	@_cimmy_	@	NN	O
	i	O	VBP	O
	hope	V	VBP	O
	you	O	PRP	O
	are	V	VBP	O
	doing	V	VBG	O
	better	R	RB	O
	now	R	RB	O
	.	,	.	O
	yes	!	UH	O
	,	,	,	O
	a	D	DT	O
	small	A	JJ	O
	dose	N	NN	O
	of	P	IN	O
	cipro	N	NN	O
	a	D	DT	O
	few	A	JJ	O
	years	N	NNS	O
	ago	P	RB	O
	did	V	VBD	O
	get	V	VB	O
	me	O	PRP	O
	two	$	CD	O
	or	&	CC	O
	so	R	RB	O
	years	N	NNS	O
	of	P	IN	O
	problems	N	NNS	O
	.	,	.	O
	0	0	0	O
Sentence: 35	@kevinmd	@	RB	O
	even	R	RB	O
	w	P	VB	O
	the	D	DT	O
	best	A	JJS	O
	care	N	NN	O
	a	D	DT	O
	patient	N	NN	O
	can	V	MD	O
	die	V	VB	O
	from	P	IN	O
	avandia	N	NN	O
	,	,	,	O
	vioxx	^	NN	O
	,	,	,	O
	get	V	VB	O
	kidney	N	JJ	O
	failure	N	NN	O
	from	P	IN	O
	cipro	N	NN	O
	or	&	CC	O
	commit	V	NN	O
	suicide	N	NN	O
	on	P	IN	O
	new	A	JJ	O
	antidepressants	N	NNS	O
	0	0	0	O
Sentence: 36	@remiamaka	@	VB	O
	it	O	PRP	O
	wasn't	V	VB	O
	an	D	DT	O
	easy	A	JJ	O
	victory	N	NN	O
	though	P	IN	O
	.	,	.	O
	felt	V	NNS	B-ADR
	like	P	IN	I-ADR
	chemo	N	NN	I-ADR
	with	P	IN	O
	the	D	DT	O
	cipro	N	NN	O
	.	,	.	O
	as	P	IN	O
	for	P	IN	O
	the	D	DT	O
	heart	N	NN	O
	,	,	,	O
	i	O	NN	O
	meant	V	VBD	O
	for	P	IN	O
	study	N	NN	O
	purposes	N	NNS	O
	.	,	.	O
	0	0	0	O
Sentence: 37	@evann_lfc	@	NN	O
	yea	!	NN	O
	still	R	RB	O
	a	D	DT	O
	vampire	N	NN	B-ADR
	as	P	IN	O
	still	R	RB	O
	on	P	IN	O
	cipro	N	NNS	O
	wbu	N	VBN	O
	?	,	.	O
	xx	E	NN	O
	0	0	0	O
Sentence: 38	@abittersweet1	@	JJ	O
	cipro	N	NN	O
	destroyed	V	VBD	B-ADR
	my	D	PRP$	I-ADR
	entire	A	JJ	I-ADR
	body	N	NN	I-ADR
	,	,	,	O
	from	P	IN	O
	head	N	NN	O
	to	P	TO	O
	toe	N	VB	O
	.	,	.	O
	bedridden	A	NN	B-ADR
	since	P	IN	O
	2009	$	CD	O
	.	,	.	O
	be	V	VB	O
	very	R	RB	O
	careful	A	JJ	O
	.	,	.	O
	0	0	0	O
Sentence: 39	this	D	DT	O
	cipro	N	NN	O
	is	V	VBZ	O
	totally	R	RB	O
	"	,	JJ	O
	"	,	NNP	O
	killing	V	VBG	B-ADR
	"	,	JJ	I-ADR
	"	,	NNP	I-ADR
	my	D	PRP$	I-ADR
	tummy	N	NN	I-ADR
	..	,	NNP	O
	hiks.	!	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 40	@katelynjoyy	@	IN	O
	the	D	DT	O
	aythromicyn	^	NN	O
	didn't	V	NN	O
	work	V	NN	O
	so	P	RB	O
	i'm	L	JJ	O
	back	R	RB	O
	on	P	IN	O
	cipro	N	NN	O
	which	O	WDT	O
	is	V	VBZ	O
	what	O	WP	O
	caused	V	VBD	O
	my	D	PRP$	O
	septic	A	JJ	B-ADR
	c	N	NN	I-ADR
	diff	N	NN	I-ADR
	in	P	IN	O
	sept	^	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 41	@nichole_lindsey	@	NN	O
	i've	L	NN	O
	had	V	VBD	O
	cipro	N	VBN	O
	before	P	RB	O
	.	,	.	O
	luckily	R	RB	O
	for	P	IN	O
	me	O	PRP	O
	,	,	,	O
	the	D	DT	O
	only	A	JJ	O
	side	N	NN	O
	fx	N	NN	O
	i	O	NN	O
	tend	V	VBP	O
	to	P	TO	O
	get	V	VB	O
	from	P	IN	O
	ab	^	NN	O
	is	V	VBZ	O
	gastic	R	JJ	B-ADR
	upset	A	NN	I-ADR
	.	,	.	O
	but	&	CC	O
	i	O	VBP	O
	rarely	R	RB	O
	use	V	JJ	O
	ab	N	NN	O
	.	,	.	O
	0	0	0	O
Sentence: 42	@iamhdt	@	NN	O
	i	O	NNS	O
	need	V	VBP	O
	some	D	DT	O
	lysol	N	NN	O
	.	,	.	O
	maybe	R	RB	O
	some	D	DT	O
	cipro	N	NN	O
	.	,	.	O
	0	0	0	O
