Sentence #	Word	NPOS	Tag	
	lamotrigine	NN	O
	and	CC	O
	the	DT	O
	glaucoma	NN	B-ADR
	with	IN	O
	topiramate	NN	O
	.	.	O
	0	0	O
Sentence: 138	#bipolar	JJ	O
	meds	NNS	O
	think	VBP	O
	just	RB	O
	#lithium	NN	O
	for	IN	O
	#monotherapy	NNP	O
	#lamotrigine	NNP	O
	for	IN	O
	#rapidcycling	VBG	O
	#atypicalantipsychotics	NNS	O
	now	RB	O
	revealing	VBG	O
	serious	JJ	O
	#sideeffects	NNS	O
	0	0	O
Sentence: 139	rt	JJ	O
	@silkius	NN	O
	:	:	O
	@ouch_uk	JJ	O
	didnt	NN	O
	know	VBP	O
	lamotrigine	NN	O
	was	VBD	O
	addictive	JJ	B-ADR
	stopped	VBD	O
	as	IN	O
	didnt	JJ	O
	think	VBP	O
	were	VBD	O
	helping	VBG	O
	@clusterheads	NNS	O
	3	CD	B-ADR
	days	NNS	I-ADR
	of	IN	I-ADR
	hell	NN	I-ADR
	before	IN	O
	realized�	NN	O
	0	0	O
Sentence: 140	allergic	JJ	B-ADR
	reaction	NN	I-ADR
	to	TO	O
	#lamotrigine	VB	O
	.	.	O
	feel	VB	O
	free	JJ	O
	to	TO	O
	share	NN	O
	&	CC	O
	distribute	NN	O
	.	.	O
	kill	VB	O
	#bigpharma	JJ	O
	before	IN	O
	it	PRP	O
	kills	VBZ	O
	us	PRP	O
	.	.	O
	http	NN	O
	:	:	O
	//t.co/bkqnqwy5nk	NN	O
	0	0	O
Sentence: 141	@powerrosssorkin	JJ	O
	@madmoneyoncnbc	NNP	O
	@cnnmoney	NNP	O
	#risperdal	NNP	O
	,	,	O
	#levaquin	NNP	O
	,	,	O
	the	DT	O
	hips	NNS	O
	,	,	O
	now	RB	O
	knees	VBZ	O
	too	RB	O
	,	,	O
	exelon	NN	O
	,	,	O
	sec	NN	O
	in	IN	O
	greece	NN	O
	et	NN	O
	al	NN	O
	gorsky	NN	O
	is	VBZ	O
	a	DT	O
	nightmare	NN	O
	0	0	O
Sentence: 142	@levaquin	JJ	O
	levaquin	NN	O
	poisoned	VBN	B-ADR
	me	PRP	O
	and	CC	O
	ruined	VB	O
	my	PRP$	O
	life	NN	O
	!	.	O
	constant	JJ	O
	pain	NN	B-ADR
	24/7	CD	O
	!	.	O
	i	NN	O
	hate	VBP	O
	you	PRP	O
	,	,	O
	levaquin	VBZ	O
	!	.	O
	0	0	O
Sentence: 143	@thebeecharmer97	JJ	O
	@wyrdotter	NNP	O
	@danadelany	NNP	O
	psssh	VBP	O
	didn't	JJ	O
	levaquin	NNS	O
	make	VBP	O
	u	JJ	O
	hallucinate	NN	B-ADR
	?	.	O
	girl	JJ	O
	u	JJ	O
	best	JJS	O
	stay	VB	O
	away	RB	O
	from	IN	O
	shrooms	NNS	O
	lol	NNS	O
	0	0	O
Sentence: 144	levaquin	NN	O
	sucks	NNS	O
	so	RB	O
	much	JJ	O
	i'm	NN	O
	coming	VBG	O
	off	RP	O
	it	PRP	O
	.	.	O
	next	JJ	O
	up	IN	O
	:	:	O
	cipro	NN	O
	.	.	O
	can't	NN	O
	we	PRP	O
	just	RB	O
	take	VBP	O
	the	DT	O
	damned	JJ	O
	kidney	NN	O
	out	IN	O
	?	.	O
	?	.	O
	?	.	O
	#oknotreally	RB	O
	0	0	O
Sentence: 145	@livaloo22	JJ	O
	awwwww	NN	O
	livalo	NN	O
	so	RB	O
	sweet	JJ	O
	&lt;3	NNP	O
	you	PRP	O
	2	CD	O
	0	0	O
Sentence: 146	nicotine	JJ	O
	lozenges	NNS	O
	are	VBP	O
	giving	VBG	O
	me	PRP	O
	stomach	JJ	B-ADR
	cramps	NNS	I-ADR
	.	.	O
	0	0	O
Sentence: 147	who	WP	O
	wants	VBZ	O
	2	CD	O
	buy	NN	O
	nicotine	JJ	O
	lozenges	VBZ	O
	frum	VBP	O
	me	PRP	O
	!	.	O
	!	.	O
	all	PDT	O
	the	DT	O
	high	JJ	O
	of	IN	O
	a	DT	O
	cigarette	NN	O
	without	IN	O
	the	DT	O
	smoke	NN	O
	!	.	O
	!	.	O
	!	.	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 148	@leenewtonsays	NNS	O
	eat	VBP	O
	a	DT	O
	few	JJ	O
	marshmallows	NNS	O
	.	.	O
	they	PRP	O
	were	VBD	O
	originally	RB	O
	invented	VBN	O
	as	IN	O
	a	DT	O
	lozenge	NN	O
	for	IN	O
	sore	NN	O
	throats	NNS	O
	.	.	O
	0	0	O
Sentence: 149	i	NNS	O
	need	VBP	O
	a	DT	O
	throat	NN	O
	lozenge	NN	O
	.	.	O
	?	.	O
	0	0	O
Sentence: 150	eat	NN	O
	carrots	NNS	O
	then	RB	O
	can	MD	O
	only	RB	O
	think	VB	O
	until	IN	O
	brunoise	NN	O
	jullienne	NN	O
	batonnet	NN	O
	small	JJ	O
	dice	NN	O
	lozenge	NN	O
	chiffonade..	NN	O
	.	.	O
	lolwts	NN	O
	.	.	O
	life	NN	O
	of	IN	O
	a	DT	O
	culinary	JJ	O
	student	NN	O
	?	.	O
	?	.	O
	0	0	O
Sentence: 151	this	DT	O
	lozenge	NN	O
	is	VBZ	O
	making	VBG	O
	my	PRP$	O
	whole	JJ	O
	mouth	NN	O
	numb..	NN	B-ADR
	.	.	O
	is	VBZ	O
	that	IN	O
	normal	JJ	O
	?	.	O
	0	0	O
Sentence: 152	i'm	VB	O
	the	DT	O
	lozenge	NN	O
	that	WDT	O
	gotham	VBZ	O
	deserves..	NN	O
	.	.	O
	(read	NN	O
	in	IN	O
	batman	NN	O
	voice.)	NN	O
	0	0	O
Sentence: 153	@bajeenasaori	JJ	O
	*offers	NNS	O
	you	PRP	O
	a	DT	O
	throat	NN	O
	lozenge	NN	O
	before	IN	O
	going	VBG	O
	to	TO	O
	make	VB	O
	porridge*	NN	O
	0	0	O
Sentence: 154	@uberfacts	NNS	O
	orange	NN	O
	:	:	O
	porridge	NN	O
	,	,	O
	marriage	NN	O
	,	,	O
	lozenge	NN	O
	,	,	O
	courage	NN	O
	,	,	O
	pwnage	NN	O
	,	,	O
	ownage	NN	O
	,	,	O
	iceage	NN	O
	,	,	O
	hair	NN	O
	singe	NN	O
	,	,	O
	storage	NN	O
	,	,	O
	old	JJ	O
	age	NN	O
	,	,	O
	arrange	NN	O
	0	0	O
Sentence: 155	the	DT	O
	sultry	NN	O
	,	,	O
	smug	NN	O
	,	,	O
	douchy	JJ	O
	voice	NN	O
	of	IN	O
	joe	JJ	O
	buck	NN	O
	.	.	O
	would	MD	O
	you	PRP	O
	like	IN	O
	a	DT	O
	throat	NN	O
	lozenge	NN	O
	?	.	O
	#baseballnightinamerica	NNP	O
	#redsox	NNP	O
	#angels	NNS	O
	0	0	O
Sentence: 156	it	PRP	O
	can	MD	O
	get	VB	O
	really	RB	O
	cold	JJ	B-ADR
	when	WRB	O
	you	PRP	O
	have	VBP	O
	a	DT	O
	halls	NNS	O
	lozenge	NN	O
	0	0	O
Sentence: 157	almost	RB	B-ADR
	vomited	VBN	I-ADR
	on	IN	O
	a	DT	O
	zinc	NN	O
	lozenge	NN	O
	#yuk	NN	O
	0	0	O
Sentence: 158	rt	NN	O
	@15stephen15	NN	O
	:	:	O
	#todolist	JJ	O
	1-finish	JJ	O
	throat	NN	O
	lozenge	NN	O
	.	.	O
	2-record	JJ	O
	here's	NN	O
	the	DT	O
	thing	NN	O
	for	IN	O
	@nickbonsantosho	NNP	O
	.	.	O
	3-invent	JJ	O
	renewable	JJ	O
	energy	NN	O
	source	NN	O
	using	VBG	O
	�	NN	O
	0	0	O
Sentence: 159	@jimrome	VB	O
	somebody	NN	O
	get	VB	O
	that	IN	O
	man	NN	O
	a	DT	O
	lozenge	NN	O
	.	.	O
	#smackoff	NN	O
	0	0	O
Sentence: 160	*takes	NNS	O
	chill	VBP	O
	lozenge*	VB	O
	0	0	O
Sentence: 161	rt	NN	O
	@johngrantjr24	NN	O
	:	:	O
	bron	NN	O
	bron	NN	O
	needs	VBZ	O
	a	DT	O
	cepacol	NN	O
	lozenge	NN	O
	.	.	O
	#coughcough	IN	O
	0	0	O
Sentence: 162	melatonin	NN	O
	in	IN	O
	lozenge	JJ	O
	form	NN	O
	is	VBZ	O
	really	RB	O
	dangerous	JJ	O
	for	IN	O
	an	DT	O
	oral	JJ	O
	fixation	NN	O
	person	NN	O
	like	IN	O
	myself	PRP	O
	0	0	O
Sentence: 163	i	NN	O
	sometimes	RB	O
	eat	VB	O
	this	DT	O
	and	CC	O
	pretend	VB	O
	it's	NN	O
	candy	NN	O
	when	WRB	O
	it's	NN	O
	actually	RB	O
	not	RB	O
	bec	VB	O
	it's	VB	O
	a	DT	O
	lozenge	NN	O
	:	:	O
	(	(	O
	oops	JJ	O
	http	NN	O
	:	:	O
	//t.co/eheigbmmln	NN	O
	0	0	O
Sentence: 164	@sircanuckles	NNS	O
	@bookofloob	VBP	O
	@imacvansun	JJ	O
	maybe	RB	O
	with	IN	O
	a	DT	O
	coach	NN	O
	like	IN	O
	this	DT	O
	the	DT	O
	team	NN	O
	doesn't	NN	O
	have	VBP	O
	all	PDT	O
	the	DT	O
	blowups	NNS	O
	they've	NN	O
	had	VBD	O
	under	IN	O
	lozenge	NN	O
	boy	NN	O
	?	.	O
	0	0	O
Sentence: 165	rt	NN	O
	@jumpingjesush	NN	O
	:	:	O
	it	PRP	O
	appears	VBZ	O
	that	IN	O
	my	PRP$	O
	twitter	NN	O
	addiction	NN	B-ADR
	may	MD	O
	have	VB	O
	just	RB	O
	been	VBN	O
	a	DT	O
	side	JJ	O
	effect	NN	O
	of	IN	O
	my	PRP$	O
	nicotine	JJ	O
	lozenge	NN	O
	addiction	NN	O
	.	.	O
	0	0	O
Sentence: 166	rt	NN	O
	@analyticalanna	NN	O
	:	:	O
	@lizzybizzylou	NN	O
	not	RB	O
	the	DT	O
	cough	NN	O
	suppressant	JJ	O
	ones	NNS	O
	.	.	O
	it	PRP	O
	should	MD	O
	just	RB	O
	be	VB	O
	a	DT	O
	throat	NN	O
	lozenge	NN	O
	made	VBD	O
	only	RB	O
	of	IN	O
	pectin	NN	O
	.	.	O
	feel	VB	O
	better	JJR	O
	soon�	NN	O
	0	0	O
Sentence: 167	rt	NN	O
	@gabbyelle0	NN	O
	:	:	O
	i'm	NN	O
	in	IN	O
	desperate	JJ	O
	need	NN	O
	of	IN	O
	a	DT	O
	throat	NN	O
	lozenge	NN	O
	.	.	O
	0	0	O
Sentence: 168	i	NN	O
	just	RB	O
	got	VBD	O
	a	DT	O
	lozenge	NN	O
	.	.	O
	voice	NN	O
	hasnt'	NN	O
	recovered	VBD	O
	from	IN	O
	wednesday	NN	O
	.	.	O
	it's	VB	O
	gonna	NN	O
	be	VB	O
	that	IN	O
	kind	NN	O
	of	IN	O
	night	NN	O
	.	.	O
	0	0	O
Sentence: 169	@boatsnkrose	IN	O
	they	PRP	O
	are	VBP	O
	on	IN	O
	to	TO	O
	you	PRP	O
	.	.	O
	poppin'	VB	O
	metoprolol	NN	O
	and	CC	O
	she	PRP	O
	sweatin'	VBD	B-ADR
	.	.	O
	0	0	O
Sentence: 170	@katgamer	NN	O
	i	NN	O
	ran	VBD	O
	out	IN	O
	of	IN	O
	metoprolol	NN	O
	back	RB	O
	in	IN	O
	2005	CD	O
	.	.	O
	in	IN	O
	2	CD	O
	days	NNS	O
	,	,	O
	i	NN	O
	could	MD	O
	not	RB	O
	take	VB	O
	anything	NN	O
	more	JJR	O
	than	IN	O
	6	CD	O
	inch	JJ	O
	steps	NNS	O
	with	IN	O
	rest	NN	O
	after	IN	O
	every	DT	O
	other	JJ	O
	one	CD	O
	.	.	O
	0	0	O
Sentence: 171	a	DT	O
	big	JJ	O
	ol'	NN	O
	fuck	NN	O
	you	PRP	O
	to	TO	O
	my	PRP$	O
	doctor	NN	O
	for	IN	O
	not	RB	O
	telling	VBG	O
	me	PRP	O
	a	DT	O
	side	JJ	O
	effect	NN	O
	of	IN	O
	metoprolol	NN	O
	was	VBD	O
	depression	NN	B-ADR
	.	.	I-ADR
	just	RB	O
	wait	IN	O
	until	IN	O
	i	JJ	O
	see	VBP	O
	you	PRP	O
	friday	VBP	O
	-.-	VB	O
	0	0	O
Sentence: 172	rt	NN	O
	@diabetes_bio	NN	O
	:	:	O
	news	NN	O
	:	:	O
	takeda	NN	O
	type	NN	O
	2	CD	O
	diabetes	NNS	O
	therapies	NNS	O
	nesina	VBP	O
	alogliptin	NN	O
	and	CC	O
	fixeddose	JJ	O
	combinations	NNS	O
	kazano	VBP	O
	alogliptin	NN	O
	and	CC	O
	metformi..	NN	O
	.	.	O
	htt�	NN	O
	0	0	O
Sentence: 173	nicotine	NN	O
	,	,	O
	caffeine	NN	O
	and	CC	O
	alcohol	NN	O
	can	MD	O
	only	RB	O
	be	VB	O
	my	PRP$	O
	friend	NN	O
	when	WRB	O
	loneliness	NN	O
	0	0	O
Sentence: 174	got	VBD	O
	a	DT	O
	smooth	JJ	O
	e-hookah	JJ	O
	.	.	O
	tobacco	NN	O
	and	CC	O
	nicotine	JJ	O
	free	JJ	O
	.	.	O
	just	RB	O
	pure	JJ	O
	water	NN	O
	vapor	NN	O
	and	CC	O
	peach	NN	O
	flavoring	NN	O
	.	.	O
	mastered	VBD	O
	the	DT	O
	hookah	NN	O
	smoke	NN	O
	o's	NN	O
	,	,	O
	hell	UH	O
	yes	NNS	O
	0	0	O
Sentence: 175	niggas	RB	O
	try	VB	O
	an	DT	O
	smoke	NN	O
	you	PRP	O
	just	RB	O
	like	IN	O
	nicotine	NN	O
	0	0	O
Sentence: 176	one	CD	O
	of	IN	O
	the	DT	O
	lower	JJR	O
	points	NNS	O
	in	IN	O
	your	PRP$	O
	life	NN	O
	is	VBZ	O
	when	WRB	O
	you	PRP	O
	realise	VBP	O
	you	PRP	O
	can't	VBP	O
	concentrate	VB	O
	on	IN	O
	revision	NN	O
	without	IN	O
	nicotine	NN	O
	0	0	O
Sentence: 177	my	PRP$	O
	nigga	JJ	O
	dante	NN	O
	addicted	VBD	B-ADR
	to	TO	O
	that	DT	O
	nicotine	NN	O
	0	0	O
Sentence: 178	god	NN	O
	there	EX	O
	is	VBZ	O
	nothing	NN	O
	worse	JJR	O
	than	IN	O
	nicotine	NN	O
	withdrawal	NN	B-ADR
	0	0	O
Sentence: 179	saying	VBG	O
	goodbye	NN	O
	to	TO	O
	smoking	VBG	O
	involves	NNS	O
	more	JJR	O
	than	IN	O
	physical	JJ	O
	recovery	NN	O
	from	IN	O
	nicotine	JJ	O
	addiction	NN	B-ADR
	#worldnotobaccoday	NN	O
	(1)	VB	O
	0	0	O
Sentence: 180	hahaha	NN	O
	everyone's	NN	O
	flippin	VBZ	O
	out	RP	O
	cus	NN	O
	it's	NN	O
	"	NNP	O
	"	NNP	O
	no	DT	O
	tobacco	NN	O
	day	NN	O
	"	NNP	O
	"	NN	O
	from	IN	O
	today	NN	O
	til	VBP	O
	2nd	CD	O
	june	NN	O
	.	.	O
	gonna	NN	O
	have	VBP	O
	nicotine	VBN	O
	deprived	VBN	O
	crazies	NNS	O
	in	IN	O
	the	DT	O
	streets	NNS	O
	today	NN	O
	0	0	O
Sentence: 181	kiss	VB	O
	a	DT	O
	nigga	JJ	O
	taste	NN	O
	that	WDT	O
	nicotine	NN	O
	0	0	O
Sentence: 182	go	VB	O
	mario	NN	O
	!	.	O
	:	:	O
	)	)	O
	rt	VBP	O
	@mariomc_snake	NN	O
	:	:	O
	1	CD	O
	week	NN	O
	strong	JJ	O
	nicotine	JJ	O
	free..	NN	O
	.	.	O
	0	0	O
Sentence: 183	so	RB	O
	much	JJ	O
	for	IN	O
	no	DT	O
	nicotine	NN	O
	withdrawal	NN	B-ADR
	.	.	O
	think	VB	O
	i've	JJ	O
	about	IN	O
	pissed	VBN	O
	everyone	NN	O
	off	IN	O
	this	DT	O
	week	NN	O
	.	.	O
	#needacigarette	NN	O
	0	0	O
Sentence: 184	not	RB	O
	funny	JJ	O
	is	VBZ	O
	running	VBG	O
	out	RB	O
	of	IN	O
	cigg	NN	O
	no	DT	O
	place	NN	O
	to	TO	O
	buy	VB	O
	cause	NN	O
	nicotine	JJ	O
	free	JJ	O
	day	NN	O
	?	.	O
	0	0	O
Sentence: 185	going	VBG	O
	to	TO	O
	bed	VB	O
	with	IN	O
	a	DT	O
	nicotine	JJ	O
	patch	NN	O
	on..	NN	O
	.	.	O
	i	VB	O
	really	RB	O
	hope	VBP	O
	i	VBP	O
	don't	NNS	O
	have	VBP	O
	a	DT	O
	nightmare......	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 186	@sugarrbutt	NN	O
	he	PRP	O
	has	VBZ	O
	me	PRP	O
	on	IN	O
	ciprofloxacin	NN	O
	and	CC	O
	phenazopyride	NN	O
	i	NN	O
	had	VBD	O
	severe	JJ	O
	pain	NN	B-ADR
	that	WDT	O
	started	VBD	O
	over	IN	O
	the	DT	O
	weekend	NN	O
	when	WRB	O
	trying	VBG	O
	to	TO	O
	use	VB	O
	0	0	O
Sentence: 187	5th	CD	O
	year	NN	O
	intern	JJ	O
	doesn't	NN	O
	know	VBD	O
	the	DT	O
	brand	NN	O
	name	NN	O
	for	IN	O
	ciprofloxacin	NN	O
	.	.	O
	answers	NNS	O
	back	RB	O
	with	IN	O
	,	,	O
	"	FW	O
	"	FW	O
	uh..	NN	O
	.	.	O
	levaquin	NN	O
	.	.	O
	"	CC	O
	"	JJ	O
	#fml	NN	O
	#pharmacyproblems	NNS	O
	0	0	O
Sentence: 188	treatment	NN	O
	:	:	O
	1)	CD	O
	antibiotic	JJ	O
	therapy	NN	O
	:	:	O
	cotrimazole	NN	O
	,	,	O
	ciprofloxacin	NN	O
	,	,	O
	cephalosporin	NN	O
	,	,	O
	amoxycillin	NN	O
	0	0	O
Sentence: 189	@fyrechief	NN	O
	#cillaxin	NN	O
	?	.	O
	is	VBZ	O
	that	IN	O
	a	DT	O
	new	JJ	O
	medicine	NN	O
	of	IN	O
	some	DT	O
	kind	NN	O
	?	.	O
	like	IN	O
	amoxicillin	NN	O
	?	.	O
	or	CC	O
	ciprofloxacin	VB	O
	?	.	O
	;-)	JJ	O
	0	0	O
Sentence: 190	@theantimyth	JJ	O
	@crossfitchemist	NN	O
	unexpected	JJ	O
	and	CC	O
	potentially	RB	O
	problematic-others	NNS	O
	like	IN	O
	ciprofloxacin	JJ	O
	increase	NN	O
	bc	NN	O
	levels	NNS	O
	,	,	O
	causing	VBG	O
	more	JJR	O
	side	JJ	O
	effects	NNS	O
	0	0	O
Sentence: 191	this	DT	O
	levofloxacin	NN	O
	got	VBD	O
	me	PRP	O
	feeling	VBG	O
	sick	JJ	B-ADR
	to	TO	I-ADR
	my	PRP$	I-ADR
	stomach	NN	I-ADR
	!	.	O
	!	.	O
	ugh	JJ	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 192	@sofiya__x	JJ	O
	erm	NN	O
	yeah.	NN	O
	.	.	O
	yu	NN	O
	know	VBP	O
	it.	NN	O
	.	.	O
	i	NN	O
	should	MD	O
	get	VB	O
	you	PRP	O
	some	DT	O
	olanzapine	VBP	O
	from	IN	O
	the	DT	O
	chemist	NN	O
	?	.	O
	0	0	O
Sentence: 193	time	NN	O
	for	IN	O
	my	PRP$	O
	commute	NN	O
	.	.	O
	wondering	VBG	O
	if	IN	O
	i'm	JJ	O
	going	VBG	O
	to	TO	O
	cope	VB	O
	with	IN	O
	this	DT	O
	everyday	JJ	O
	.	.	O
	it's	NN	O
	like	IN	B-ADR
	wading	VBG	I-ADR
	through	IN	I-ADR
	treacle	NN	I-ADR
	getting	VBG	I-ADR
	up	RP	I-ADR
	so	RB	O
	early	RB	O
	on	IN	O
	olanzapine	NN	O
	0	0	O
Sentence: 194	on	IN	O
	today's	JJ	O
	ride	NN	O
	i	NN	O
	burnt	VBP	O
	1119	CD	O
	calories	NNS	O
	.	.	O
	take	VB	O
	that	DT	O
	olanzapine	NN	O
	you	PRP	O
	hunger	VBP	B-ADR
	inducing	VBG	I-ADR
	bastard	NN	O
	!	.	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 195	fun	NN	O
	facts	NNS	O
	:	:	O
	do	VB	O
	you	PRP	O
	know	VB	O
	what	WP	O
	medications	NNS	O
	are	VBP	O
	4	CD	O
	bipolar	JJ	O
	depression	NN	O
	?	.	O
	currently	RB	O
	#fda	VBZ	O
	approve	VB	O
	combo	NN	O
	of	IN	O
	#olanzapine	NNP	O
	&	CC	O
	#fluoxetine	NN	O
	0	0	O
Sentence: 196	actually	RB	O
	it	PRP	O
	was	VBD	O
	more	RBR	O
	like	IN	O
	a	DT	O
	prison	NN	O
	but	CC	O
	with	IN	O
	nurses	NNS	O
	instead	RB	O
	of	IN	O
	guards	NNS	O
	,	,	O
	olanzapine	NN	O
	pill	NN	O
	n	JJ	O
	im=	NN	O
	#zombies	NNS	B-ADR
	0	0	O
Sentence: 197	evening	VBG	O
	dose	NN	O
	of	IN	O
	lithium	NN	O
	and	CC	O
	olanzapine	NN	O
	really	RB	O
	knocks	VB	B-ADR
	me	PRP	I-ADR
	out	RP	I-ADR
	.	.	O
	in	IN	O
	bed	NN	O
	at	IN	O
	10.30pm	CD	O
	on	IN	O
	a	DT	O
	friday	JJ	O
	night	NN	O
	.	.	O
	rock	NN	O
	and	CC	O
	roll...#mylife	NN	O
	0	0	O
Sentence: 198	@doctorchristian	JJ	O
	i	NNS	O
	take	VBP	O
	olanzapine	NN	O
	and	CC	O
	have	VBP	O
	a	DT	O
	permanent	JJ	O
	dry	JJ	B-ADR
	mouth	NN	I-ADR
	what	WP	O
	can	MD	O
	i	VB	O
	do	VB	O
	to	TO	O
	help	VB	O
	it	PRP	O
	0	0	O
Sentence: 199	dr;	NN	O
	hello	NN	O
	dave	NN	O
	.	.	O
	david;	NN	O
	is	VBZ	O
	that	IN	O
	an	DT	O
	old	JJ	O
	computer	NN	O
	.	.	O
	dr;	VB	O
	i`m	JJ	O
	not	RB	O
	sure	JJ	O
	.	.	O
	david;	VB	O
	what	WP	O
	operating	VBG	O
	system	NN	O
	dr;	NN	O
	here`s	VBZ	O
	some	DT	O
	olanzapine	NN	O
	,	,	O
	see	VBP	O
	you	PRP	O
	next	JJ	O
	week	NN	O
	0	0	O
Sentence: 200	olanzapine	NN	O
	together	RB	O
	.	.	O
	olanzapine	NN	O
	is	VBZ	O
	causing	VBG	O
	me	PRP	O
	to	TO	O
	gain	VB	B-ADR
	weight	NN	I-ADR
	because	IN	O
	i	JJ	O
	binge	VBP	B-ADR
	eat	NN	O
	on	IN	O
	it	PRP	O
	,	,	O
	normally	RB	O
	in	IN	O
	the	DT	O
	evening	NN	O
	.	.	O
	also	RB	O
	sick	NN	O
	of	IN	O
	the	DT	O
	joint	JJ	B-ADR
	pain	NN	I-ADR
	0	0	O
Sentence: 201	although	IN	O
	my	PRP$	O
	bitching	VBG	O
	about	IN	O
	being	VBG	O
	fat	JJ	O
	did	VBD	O
	look	VB	O
	a	DT	O
	but	CC	O
	comical	JJ	O
	next	JJ	O
	to	TO	O
	my	PRP$	O
	brother	NN	O
	,	,	O
	with	IN	O
	his	PRP$	O
	olanzapine	NN	O
	induced	VBD	O
	weight	JJ	B-ADR
	gain	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 202	@lithiumlibgirl	NN	O
	i	NN	O
	can	MD	O
	relate	VB	O
	to	TO	O
	the	DT	O
	olanzapine	NN	B-ADR
	lbs	NN	I-ADR
	,	,	O
	but	CC	O
	you'll	RB	O
	be	VB	O
	great	JJ	O
	!	.	O
	0	0	O
Sentence: 203	@mrcbehan	JJ	O
	best	JJS	O
	of	IN	O
	luck	NN	O
	man	NN	O
	!	.	O
	and	CC	O
	they	PRP	O
	do	VBP	O
	suck	NNS	O
	:	:	O
	/	NN	O
	i	NN	O
	was	VBD	O
	on	IN	O
	olanzapine	JJ	O
	(abilify	NNP	O
	didnt	NN	O
	work)...was	NN	O
	awful	JJ	O
	,	,	O
	gained	VBD	B-ADR
	3stone	CD	I-ADR
	.	.	O
	off	IN	O
	it	PRP	O
	nw	VBZ	O
	n	JJ	O
	doin	NN	O
	gud	NN	O
	!	.	O
	0	0	O
Sentence: 204	@archangelolill	NN	O
	isn't	NN	O
	zyprexa	NN	O
	also	RB	O
	called	VBD	O
	olanzapine	NN	O
	,	,	O
	if	IN	O
	so	RB	O
	ppl	JJ	O
	need	NN	O
	to	TO	O
	be	VB	O
	careful	JJ	O
	of	IN	O
	side	NN	O
	effects	NNS	O
	&addiction	NN	B-ADR
	,	,	O
	can	MD	O
	do	VB	O
	more	JJR	O
	harm	NN	O
	than	IN	O
	good	JJ	O
	0	0	O
Sentence: 205	@jrussouk	JJ	O
	we'll	NN	O
	always	RB	O
	be	VB	O
	together	RB	O
	,	,	O
	together	RB	O
	in	IN	O
	olanzapine	JJ	O
	dreeeams..	NN	O
	.	.	O
	0	0	O
Sentence: 206	i	JJ	O
	think	VBP	O
	i	NN	O
	would	MD	O
	become	VB	O
	catatonic	JJ	O
	if	IN	O
	i	NN	O
	stopped	VBD	O
	my	PRP$	O
	olanzapine	NN	O
	completely	RB	O
	0	0	O
Sentence: 207	@missynomatter	NN	O
	i	NN	O
	was	VBD	O
	on	IN	O
	quetiapine	NN	O
	and	CC	O
	gained	VBD	B-ADR
	40lbs	CD	I-ADR
	&lt;wall&gt;	NNP	O
	so	RB	O
	i	RB	O
	am	VBP	O
	not	RB	O
	even	RB	O
	trying	VBG	O
	olanzapine	NN	O
	.	.	O
	they	PRP	O
	gave	VBD	O
	me	PRP	O
	abilify	VB	O
	cause	NN	O
	it	PRP	O
	not	RB	O
	supposed	VBD	O
	to	TO	O
	0	0	O
Sentence: 208	@psychcentral	JJ	O
	olanzapine	NN	O
	made	VBD	O
	me	PRP	O
	gain	VB	B-ADR
	20	CD	I-ADR
	lbs	NN	I-ADR
	in	IN	O
	a	DT	O
	few	JJ	O
	months	NNS	O
	,	,	O
	plus	CC	O
	it	PRP	O
	gave	VBD	O
	me	PRP	O
	bad	JJ	O
	acne	NN	B-ADR
	breakouts	NNS	O
	.	.	O
	had	VBD	O
	to	TO	O
	beg	VB	O
	my	PRP$	O
	old	JJ	O
	shrink	NN	O
	to	TO	O
	take	VB	O
	me	PRP	O
	off	IN	O
	it	PRP	O
	0	0	O
Sentence: 209	i	NNS	O
	need	VBP	O
	to	TO	O
	grow	VB	O
	up	RP	O
	.	.	O
	and	CC	O
	i	JJ	O
	need	VBP	O
	my	PRP$	O
	paroxetine	NN	O
	.	.	O
	and	CC	O
	i	JJ	O
	need	VBP	O
	to	TO	O
	go	VB	O
	order	NN	O
	prints	NNS	O
	what	WP	O
	is	VBZ	O
	my	PRP$	O
	problem	NN	O
	(money	NN	O
	.	.	O
	money	NN	O
	is	VBZ	O
	my	PRP$	O
	problem)	NN	O
	0	0	O
Sentence: 210	throbbing	VBG	O
	headache	NN	B-ADR
	from	IN	O
	not	RB	O
	having	VBG	O
	my	PRP$	O
	pills	NNS	O
	.	.	O
	2	CD	O
	pills	NNS	O
	left	VBD	O
	i	JJ	O
	need	VBP	O
	to	TO	O
	save	VB	O
	.	.	O
	this	DT	O
	sucks	VBZ	O
	:	:	O
	(	(	O
	#paroxetine	VB	O
	#socialanxiety	NN	O
	0	0	O
Sentence: 211	so	RB	O
	yes	RB	O
	,	,	O
	relative	JJ	O
	risk	NN	O
	is	VBZ	O
	doubled	VBN	O
	.	.	O
	but	CC	O
	absolute	JJ	O
	risk	NN	O
	is	VBZ	O
	halved	VBN	O
	compared	VBN	O
	to	TO	O
	what	WP	O
	they	PRP	O
	say	VBP	O
	.	.	O
	and	CC	O
	only	RB	O
	for	IN	O
	paroxetine	NN	O
	.	.	O
